,track_id,race_date,race_number,program_number,trakus_index,latitude,longitude,distance_id,course_type,track_condition,run_up_distance,race_type,purse,post_time,weight_carried,jockey,odds,position_at_finish,horse_pk,win,rid,horse_id,horse_name,timestamp,run_id,distance_km,speed_kmh,pctComplete,Stage
391899,SAR,2019-08-07,9,8,425,43.0719628803635,-73.7716156621903,900,D,FT ,78,STK,101200.0,507,122,Nazario Alvarado,3675,3,SAR_2019-08-07_9_8,0,SAR_2019-08-07_9,371,Winston's Chance,2019-08-07 17:08:46.250,SAR_2019-08-07_9_371,0.0031639815172250724,45.561333848041045,0.93,4
2035670,AQU,2019-02-01,8,3,182,40.6741338078826,-73.8307194451232,550,D,FT ,52,MCL,33000.0,419,123,Dalton Brown,12550,8,AQU_2019-02-01_8_3,0,AQU_2019-02-01_8,117,Reyana Reya Dreams,2019-02-01 16:19:45.500,AQU_2019-02-01_8_117,0.004300171165033636,61.92246477648436,0.64,3
3547094,AQU,2019-04-07,6,3,155,40.6701195286533,-73.8294480663179,900,O,FM ,160,MSW,70000.0,409,118,Eric Cancel,1580,5,AQU_2019-04-07_6_3,0,AQU_2019-04-07_6,773,Team Win,2019-04-07 16:09:38.750,AQU_2019-04-07_6_773,0.0043810916413931505,63.087719636061365,0.36,2
4077241,SAR,2019-09-01,4,8,108,43.0726751402783,-73.764634706599,550,T,FM ,24,ALW,92000.0,211,120,Manuel Franco,315,1,SAR_2019-09-01_4_8,1,SAR_2019-09-01_4,2412,I'llhandalthecash,2019-09-01 14:11:27.000,SAR_2019-09-01_4_2412,0.005366626242497559,77.27941789196484,0.43,2
3755074,AQU,2019-01-04,4,1,333,40.6709044929224,-73.8322101372888,700,D,FT ,45,MCL,46000.0,227,120,Manuel Franco,180,1,AQU_2019-01-04_4_1,1,AQU_2019-01-04_4,80,Regal Retort,2019-01-04 14:28:23.250,AQU_2019-01-04_4_80,0.0035443840531292877,51.039130365061744,0.89,4
396361,SAR,2019-07-19,7,1,393,43.0730501744837,-73.7649918249693,1100,I,FM ,225,AOC,95000.0,441,122,Javier Castellano,460,5,SAR_2019-07-19_7_1,0,SAR_2019-07-19_7,2147,Krewe Chief,2019-07-19 16:42:38.250,SAR_2019-07-19_7_2147,0.004807970883158158,69.23478071747748,0.74,3
4067434,SAR,2019-07-31,10,13,193,43.0710025615496,-73.7669190479757,850,T,GD ,128,MCL,48000.0,626,118,Joel Rosario,1030,2,SAR_2019-07-31_10_13,0,SAR_2019-07-31_10,1347,Lido Key,2019-07-31 18:26:48.250,SAR_2019-07-31_10_1347,0.004969123974575827,71.55538523389191,0.47,2
3361891,BEL,2019-07-06,2,1,179,40.7172588622268,-73.7244648443897,850,T,FM ,166,MCL,41000.0,134,118,Dylan Davis,3225,11,BEL_2019-07-06_2_1,0,BEL_2019-07-06_2,3468,Keep the Light On,2019-07-06 13:34:44.750,BEL_2019-07-06_2_3468,0.004786991044595306,68.9326710421724,0.44,2
4175716,AQU,2019-11-30,4,4,116,40.6743863971307,-73.8273130839341,600,O,GD ,52,AOC,70000.0,125,120,Eric Cancel,3625,9,AQU_2019-11-30_4_4,0,AQU_2019-11-30_4,1485,Honorable Hero,2019-11-30 13:25:29.000,AQU_2019-11-30_4_1485,0.005047884738976886,72.68954024126715,0.4,2
4129453,AQU,2019-12-13,5,9,28,40.6694089929996,-73.82910694959,700,D,GD ,48,MCL,33000.0,231,122,Manuel Franco,640,4,AQU_2019-12-13_5_9,0,AQU_2019-12-13_5,2244,Alreadycelebrating,2019-12-13 14:31:07.000,AQU_2019-12-13_5_2244,0.004754711287869024,68.46784254531394,0.08,1
310852,AQU,2019-11-15,2,7,251,40.675082330897,-73.8286038537502,800,T,FM ,72,AOC,80000.0,1229,125,Jose Lezcano,245,1,AQU_2019-11-15_2_7,1,AQU_2019-11-15_2,1358,War Canoe,2019-11-15 12:30:02.750,AQU_2019-11-15_2_1358,0.004723245952691342,68.01474171875532,0.68,3
1372428,AQU,2019-12-01,1,7,247,40.6734172871756,-73.8311053663832,650,D,FT ,54,MCL,30000.0,1221,119,Benjamin Hernandez,1540,7,AQU_2019-12-01_1_7,0,AQU_2019-12-01_1,691,Causin' Trouble,2019-12-01 12:22:01.750,AQU_2019-12-01_1_691,0.004545045166728728,65.44865040089368,0.73,3
801896,BEL,2019-05-23,6,9,34,40.7144041079803,-73.7174349602468,850,T,GD ,130,STR,55000.0,554,124,Kendrick Carmouche,1240,4,BEL_2019-05-23_6_9,0,BEL_2019-05-23_6,2890,All Go,2019-05-23 17:54:08.500,BEL_2019-05-23_6_2890,0.005104412363998732,73.50353804158175,0.08,1
1994292,BEL,2019-07-03,8,1,84,40.7176380620193,-73.7263216623293,600,D,FT ,54,CLM,28000.0,518,125,Dylan Davis,1670,2,BEL_2019-07-03_8_1,0,BEL_2019-07-03_8,238,Call the Cat,2019-07-03 17:18:21.000,BEL_2019-07-03_8_238,0.005078166833553315,73.12560240316773,0.29,2
221241,AQU,2019-11-16,10,9,142,40.6753772351801,-73.8285792598713,600,O,FM ,45,CLM,38000.0,423,122,Joey R. Martinez,5050,11,AQU_2019-11-16_10_9,0,AQU_2019-11-16_10,2232,Shrink,2019-11-16 16:23:35.500,AQU_2019-11-16_10_2232,0.005110599257151885,73.59262930298715,0.51,3
4736069,AQU,2019-12-06,3,5,108,40.6744561452901,-73.827124471376,600,D,FT ,48,MSW,62000.0,1250,119,Jose Lezcano,730,2,AQU_2019-12-06_3_5,0,AQU_2019-12-06_3,2611,Girl's Wave,2019-12-06 12:50:27.000,AQU_2019-12-06_3_2611,0.004992722808865877,71.89520844766862,0.35,2
3685590,BEL,2019-10-20,5,1,3,40.7156378761141,-73.7171828200402,800,D,FT ,72,STR,55000.0,243,120,Joel Rosario,290,5,BEL_2019-10-20_5_1,0,BEL_2019-10-20_5,2488,Jerome Avenue,2019-10-20 14:43:00.750,BEL_2019-10-20_5_2488,0.001586141055959691,22.84043120581955,0.01,1
1779453,BEL,2019-09-11,6,1,86,40.7165302381026,-73.7207042879668,850,D,FT ,44,AOC,70000.0,540,122,Jose Lezcano,550,2,BEL_2019-09-11_6_1,0,BEL_2019-09-11_6,592,Cartwheel,2019-09-11 17:40:21.500,BEL_2019-09-11_6_592,0.005072509756578034,73.04414049472369,0.2,1
2724897,BEL,2019-04-27,8,1,33,40.7133315419386,-73.7184309760558,850,I,YL ,56,MSW,80000.0,518,118,Hector Rafael Diaz Jr.,4775,6,BEL_2019-04-27_8_1,0,BEL_2019-04-27_8,2877,Zorbed,2019-04-27 17:18:08.250,BEL_2019-04-27_8_2877,0.004119365905958628,59.31886904580425,0.08,1
3935772,BEL,2019-09-14,8,7,76,40.7151349816228,-73.7182786009668,850,I,FM ,66,STR,55000.0,442,120,Luis R. Reyes,3875,9,BEL_2019-09-14_8_7,0,BEL_2019-09-14_8,3089,Rossellini,2019-09-14 16:42:19.000,BEL_2019-09-14_8_3089,0.00469437006238003,67.59892889827243,0.19,1
4318354,AQU,2019-11-02,10,1,199,40.6740304091449,-73.8307601704625,600,D,FT ,40,MCL,41000.0,508,119,Luis R. Reyes,1200,10,AQU_2019-11-02_10_1,0,AQU_2019-11-02_10,1675,Big Royal Lineage,2019-11-02 17:08:49.750,AQU_2019-11-02_10_1675,0.004261536816695008,61.36613016040812,0.68,3
703607,AQU,2019-02-09,2,1,6,40.6686309048382,-73.8295751615296,700,D,FT ,44,CLM,20000.0,124,114,Benjamin Hernandez,360,3,AQU_2019-02-09_2_1,0,AQU_2019-02-09_2,899,Satin Sheets,2019-02-09 13:24:01.500,AQU_2019-02-09_2_899,0.002645545482554095,38.095854948778964,0.01,1
3255168,AQU,2019-03-09,10,3,200,40.6751675260872,-73.8275646836059,800,D,FT ,54,STK,300000.0,511,123,John R. Velazquez,580,2,AQU_2019-03-09_10_3,0,AQU_2019-03-09_10,47,Mind Control,2019-03-09 17:11:50.000,AQU_2019-03-09_10_47,0.0048784386758844245,70.24951693273572,0.49,2
2469959,SAR,2019-07-13,10,2,293,43.0723567530623,-73.7705640977355,700,D,FT ,30,ALW,92000.0,619,120,Tyler Gaffalione,840,4,SAR_2019-07-13_10_2,0,SAR_2019-07-13_10,4065,Where Paradise Lay,2019-07-13 18:20:13.250,SAR_2019-07-13_10_4065,0.004231296248433941,60.93066597744875,0.89,4
3439479,AQU,2019-04-17,2,5,299,40.6721688352473,-73.8316650234539,700,D,FT ,44,MCL,33000.0,200,118,Harry Hernandez,2370,3,AQU_2019-04-17_2_5,0,AQU_2019-04-17_2,402,Wisecrack,2019-04-17 14:01:14.750,AQU_2019-04-17_2_402,0.004031742256607932,58.05708849515421,0.88,4
4843977,AQU,2019-12-29,3,3,288,40.674593606489,-73.8305200149078,800,D,FT ,54,MSW,60000.0,127,119,Kendrick Carmouche,2310,9,AQU_2019-12-29_3_3,0,AQU_2019-12-29_3,2591,Superego,2019-12-29 13:28:12.000,AQU_2019-12-29_3_2591,0.0038599147384016275,55.58277223298344,0.71,3
1222544,BEL,2019-05-05,7,6,91,40.716615853251,-73.7208164787346,850,D,SY ,44,ALW,66000.0,445,125,Rajiv Maragh,2310,6,BEL_2019-05-05_7_6,0,BEL_2019-05-05_7,871,Big Thicket,2019-05-05 16:45:22.750,BEL_2019-05-05_7_871,0.005128790478900638,73.85458289616919,0.22,1
3644755,AQU,2019-02-28,3,5,212,40.6750827937529,-73.8274441393081,800,D,FT ,54,MSW,60000.0,154,122,Kendrick Carmouche,255,1,AQU_2019-02-28_3_5,1,AQU_2019-02-28_3,1068,Whistling Birds,2019-02-28 13:54:53.000,AQU_2019-02-28_3_1068,0.004241121038887456,61.07214295997937,0.53,3
771522,BEL,2019-09-13,8,11,16,40.7147157324862,-73.7172672114662,800,T,FM ,110,CLM,48000.0,644,124,Eric Cancel,950,6,BEL_2019-09-13_8_11,0,BEL_2019-09-13_8,1511,Letterman,2019-09-13 18:44:04.000,BEL_2019-09-13_8_1511,0.0044881996109118385,64.63007439713047,0.04,1
4015738,BEL,2019-09-21,5,2,190,40.714072315694,-73.7256888012105,600,D,FT ,63,CLM,28000.0,307,120,Dylan Davis,410,1,BEL_2019-09-21_5_2,1,BEL_2019-09-21_5,1797,Ari's Naughty Luca,2019-09-21 15:07:47.500,BEL_2019-09-21_5_1797,0.004861701724037702,70.00850482614291,0.68,3
2460359,SAR,2019-08-11,9,5,88,43.0720034552488,-73.7647334218689,550,T,FM ,54,STK,100000.0,421,124,Mychel J. Sanchez,500,8,SAR_2019-08-11_9_5,0,SAR_2019-08-11_9,4452,Karama,2019-08-11 16:21:22.000,SAR_2019-08-11_9_4452,0.005488093753227834,79.0285500464808,0.35,2
4014117,AQU,2019-11-20,9,4,206,40.6739871304997,-73.8307874723613,600,D,FT ,38,MCL,33000.0,417,120,Dylan Davis,710,4,AQU_2019-11-20_9_4,0,AQU_2019-11-20_9,989,Da Berg,2019-11-20 16:17:51.500,AQU_2019-11-20_9_989,0.005008128119528896,72.1170449212161,0.67,3
2480374,SAR,2019-07-24,10,12,149,43.0721955799685,-73.7643627003108,700,D,FT ,32,ALW,92000.0,620,120,Irad Ortiz Jr.,620,3,SAR_2019-07-24_10_12,0,SAR_2019-07-24_10,2815,Proximity Bias,2019-07-24 18:20:37.250,SAR_2019-07-24_10_2815,0.005159203092066014,74.2925245257506,0.45,2
4569299,SAR,2019-07-24,3,10,308,43.0723190934697,-73.7706351401079,700,D,FT ,32,MSW,78000.0,201,119,John R. Velazquez,240,3,SAR_2019-07-24_3_10,0,SAR_2019-07-24_3,2120,Beyond Brown,2019-07-24 14:02:17.000,SAR_2019-07-24_3_2120,0.0040487473172967515,58.30196136907322,0.91,4
663969,AQU,2019-01-10,3,6,260,40.6755177557128,-73.82942666326,800,D,FT ,54,MCL,30000.0,200,116,Joey R. Martinez,710,2,AQU_2019-01-10_3_6,0,AQU_2019-01-10_3,239,Well in Tune,2019-01-10 14:01:05.000,AQU_2019-01-10_3_239,0.004203853180454496,60.53548579854475,0.62,3
4411543,AQU,2019-11-10,6,4,82,40.6726344526468,-73.827736138731,650,D,FT ,56,MSW,62000.0,223,119,Jose L. Ortiz,1120,11,AQU_2019-11-10_6_4,0,AQU_2019-11-10_6,1961,Funfetti,2019-11-10 14:23:20.500,AQU_2019-11-10_6_1961,0.005122593835864317,73.76535123644616,0.24,1
4382947,SAR,2019-08-21,3,7,154,43.0738858000189,-73.7665453157978,550,D,SY ,54,MCL,60000.0,158,119,Rajiv Maragh,240,2,SAR_2019-08-21_3_7,0,SAR_2019-08-21_3,4195,Shackleford's Joy,2019-08-21 13:58:38.500,SAR_2019-08-21_3_4195,0.004617100745775637,66.48625073916918,0.56,3
3030733,AQU,2019-03-15,3,3,273,40.6715231968151,-73.8319192530876,600,D,FT ,45,MSW,60000.0,240,118,Manuel Franco,175,5,AQU_2019-03-15_3_3,0,AQU_2019-03-15_3,268,Awillaway,2019-03-15 14:41:08.250,AQU_2019-03-15_3_268,0.0037654998538430126,54.22319789533938,0.91,4
2704344,BEL,2019-06-08,11,6,408,40.7155498248726,-73.7279064705597,1200,D,FT ,78,STK,1500000.0,638,126,Javier Castellano,1040,6,BEL_2019-06-08_11_6,0,BEL_2019-06-08_11,3334,Spinoff,2019-06-08 18:39:42.000,BEL_2019-06-08_11_3334,0.004757074094909518,68.50186696669705,0.74,3
5226647,BEL,2019-09-06,7,9,183,40.7149487401699,-73.7265226709921,600,I,YL ,126,STK,100000.0,612,120,Manuel Franco,990,3,BEL_2019-09-06_7_9,0,BEL_2019-09-06_7,2646,Rose Flower (GER),2019-09-06 18:12:45.750,BEL_2019-09-06_7_2646,0.004720877551346599,67.98063673939102,0.6,3
3208129,BEL,2019-09-07,10,3,92,40.7133060139958,-73.7215981846273,1200,T,GD ,63,STK,1000000.0,547,122,Jose Lezcano,630,5,BEL_2019-09-07_10_3,0,BEL_2019-09-07_10,3214,Henley's Joy,2019-09-07 17:47:23.000,BEL_2019-09-07_10_3214,0.004597339359212544,66.20168677266064,0.16,1
115264,AQU,2019-04-17,7,7,163,40.6751288430586,-73.8296450512864,600,O,GD ,60,AOC,70000.0,442,126,Jose Lezcano,165,4,AQU_2019-04-17_7_7,0,AQU_2019-04-17_7,370,Royal Asset,2019-04-17 16:42:40.750,AQU_2019-04-17_7_370,0.005170036648944164,74.44852774479597,0.59,3
17700,AQU,2019-02-24,4,5,48,40.6683311789854,-73.829680001282,800,D,SY ,54,CLM,48000.0,225,120,Carlos J. Hernandez,920,4,AQU_2019-02-24_4_5,0,AQU_2019-02-24_4,463,Poshsky,2019-02-24 14:25:12.000,AQU_2019-02-24_4_463,0.004957224284697081,71.38402969963796,0.12,1
5079308,BEL,2019-10-05,11,6,119,40.716644565922,-73.7223552037585,800,T,FM ,76,MSW,75000.0,557,119,Junior Alvarado,195,2,BEL_2019-10-05_11_6,0,BEL_2019-10-05_11,3893,Sul Moon,2019-10-05 17:57:29.750,BEL_2019-10-05_11_3893,0.004218126903874493,60.74102741579269,0.31,2
3106529,SAR,2019-07-21,6,6,264,43.073490360032,-73.7661577642871,800,I,FM ,74,CLM,48000.0,322,120,Irad Ortiz Jr.,305,11,SAR_2019-07-21_6_6,0,SAR_2019-07-21_6,3161,Mamma Dee,2019-07-21 15:23:06.000,SAR_2019-07-21_6_3161,0.004089924283611687,58.8949096840083,0.71,3
3565983,BEL,2019-05-09,9,6,289,40.7135054951071,-73.7215088826956,600,I,GD ,172,ALW,66000.0,719,113,Benjamin Hernandez,2220,9,BEL_2019-05-09_9_6,0,BEL_2019-05-09_9,278,Countable,2019-05-09 19:20:12.250,BEL_2019-05-09_9_278,0.003914483157236697,56.36855746420843,0.89,4
4166572,BEL,2019-07-07,6,1,90,40.7169841041481,-73.72485288543,600,I,FM ,148,MCL,46000.0,313,118,Eric Cancel,770,3,BEL_2019-07-07_6_1,0,BEL_2019-07-07_6,1207,Big Wonder,2019-07-07 15:13:22.500,BEL_2019-07-07_6_1207,0.005321982421566208,76.6365468705534,0.31,2
941373,BEL,2019-09-21,2,8,329,40.7144044875888,-73.7249265741162,850,I,FM ,78,MCL,41000.0,134,124,Gary Richards,4550,7,BEL_2019-09-21_2_8,0,BEL_2019-09-21_2,115,Low Is Laine,2019-09-21 13:35:22.250,BEL_2019-09-21_2_115,0.004665577109144743,67.1843103716843,0.78,4
2818885,AQU,2019-03-09,11,6,77,40.6699027170386,-73.8289794305483,800,D,FT ,54,STK,250000.0,544,118,Jose Lezcano,3275,8,AQU_2019-03-09_11_6,0,AQU_2019-03-09_11,62,Excess Capacity,2019-03-09 17:44:19.250,AQU_2019-03-09_11_62,0.0052939772590251295,76.23327252996187,0.2,1
1221370,AQU,2019-02-07,8,5,336,40.6724449972522,-73.8315506454908,800,D,MY ,52,CLM,16000.0,433,119,Jose Lezcano,730,6,AQU_2019-02-07_8_5,0,AQU_2019-02-07_8,871,Big Thicket,2019-02-07 16:34:24.000,AQU_2019-02-07_8_871,0.0039267363518130875,56.54500346610846,0.86,4
3639744,AQU,2019-02-23,6,2,234,40.673293470015,-73.8311552785545,650,D,FT ,36,MSW,68000.0,325,120,Manuel Franco,165,5,AQU_2019-02-23_6_2,0,AQU_2019-02-23_6,1051,Miami Mumbles,2019-02-23 15:25:58.500,AQU_2019-02-23_6_1051,0.004533385477065762,65.28075086974697,0.74,3
2904625,BEL,2019-06-23,9,1,121,40.7171366651974,-73.7263334584082,600,I,FM ,124,MCL,41000.0,551,113,Heman K. Harkie,8450,12,BEL_2019-06-23_9_1,0,BEL_2019-06-23_9,2779,La Rubia,2019-06-23 17:51:30.250,BEL_2019-06-23_9_2779,0.005001935834708295,72.02787601979945,0.42,2
3448646,BEL,2019-09-28,3,7,198,40.7151029127868,-73.727447141116,700,T,FM ,90,ALW,77000.0,204,120,Dylan Davis,375,4,BEL_2019-09-28_3_7,0,BEL_2019-09-28_3,3818,Swamp Rat,2019-09-28 14:04:49.500,BEL_2019-09-28_3_3818,0.005009039380241273,72.13016707547433,0.62,3
2749971,AQU,2019-11-07,6,2,381,40.674869114335,-73.8281516856202,1100,T,FM ,27,ALW,90000.0,250,120,Jose L. Ortiz,190,4,AQU_2019-11-07_6_2,0,AQU_2019-11-07_6,64,Fancy That,2019-11-07 14:51:35.250,AQU_2019-11-07_6_64,0.004793388548240275,69.02479509465996,0.73,3
1101649,BEL,2019-10-11,3,7,78,40.7177105743271,-73.7260166397325,600,D,FT ,60,CLM,28000.0,223,123,Kendrick Carmouche,410,1,BEL_2019-10-11_3_7,1,BEL_2019-10-11_3,135,Overtime Olivia,2019-10-11 14:23:19.500,BEL_2019-10-11_3_135,0.005358549319663974,77.16311020316122,0.27,2
4124239,BEL,2019-10-11,7,1,347,40.71567316675,-73.7273374874331,1000,I,GD ,92,AOC,77000.0,444,122,Jose Lezcano,490,7,BEL_2019-10-11_7_1,0,BEL_2019-10-11_7,2812,Nonsensical,2019-10-11 16:45:26.750,BEL_2019-10-11_7_2812,0.0048226895168455314,69.44672904257565,0.74,3
2317888,BEL,2019-05-18,12,4,101,40.715703101279,-73.7196804837696,850,I,GD ,72,MCL,41000.0,605,125,Rajiv Maragh,235,10,BEL_2019-05-18_12_4,0,BEL_2019-05-18_12,3076,Bunyan's Axe,2019-05-18 18:05:25.250,BEL_2019-05-18_12_3076,0.004849526823483958,69.833186258169,0.24,1
3761524,BEL,2019-10-12,10,3,26,40.7149070044451,-73.7175951195649,800,T,FM ,108,STR,55000.0,552,118,Joe Bravo,520,2,BEL_2019-10-12_10_3,0,BEL_2019-10-12_10,2233,Bourbon in May,2019-10-12 17:52:06.500,BEL_2019-10-12_10_2233,0.004436495126262978,63.88552981818688,0.07,1
4363366,AQU,2019-12-14,2,4,177,40.6748673164771,-73.8303590578159,600,D,SY ,48,AOC,70000.0,100,118,Manuel Franco,430,3,AQU_2019-12-14_2_4,0,AQU_2019-12-14_2,2746,Wedontbelieveher,2019-12-14 13:00:44.250,AQU_2019-12-14_2_2746,0.004780632189257202,68.84110352530371,0.61,3
2732484,BEL,2019-04-26,9,5,143,40.71727538125,-73.7272132504158,700,D,SY ,45,ALW,66000.0,613,120,Junior Alvarado,590,3,BEL_2019-04-26_9_5,0,BEL_2019-04-26_9,650,Maiden Beauty,2019-04-26 18:13:35.750,BEL_2019-04-26_9_650,0.004898022251067758,70.53152041537571,0.42,2
1557375,AQU,2019-01-10,3,5,28,40.6674618552747,-73.8300569302899,800,D,FT ,54,MCL,30000.0,200,123,Manuel Franco,195,3,AQU_2019-01-10_3_5,0,AQU_2019-01-10_3,240,Pragmatist,2019-01-10 14:00:07.000,AQU_2019-01-10_3_240,0.004142108184622933,59.64635785857023,0.06,1
5117616,BEL,2019-06-26,5,3,105,40.7157606126566,-73.7198718568805,850,I,FM ,84,MCL,46000.0,346,125,Hector Rafael Diaz Jr.,2975,5,BEL_2019-06-26_5_3,0,BEL_2019-06-26_5,2296,Azzedine (FR),2019-06-26 15:46:26.250,BEL_2019-06-26_5_2296,0.005088379703527207,73.27266773079178,0.26,2
1985680,AQU,2019-04-07,3,8,422,40.6708668404674,-73.8318894524791,900,O,FM ,160,MSW,70000.0,230,126,Eric Cancel,420,8,AQU_2019-04-07_3_8,0,AQU_2019-04-07_3,1337,Rhode Island,2019-04-07 14:31:45.500,AQU_2019-04-07_3_1337,0.004177908392014917,60.16188084501481,1.0,4
3340382,BEL,2019-05-18,3,7,132,40.7168138293161,-73.7269955540685,600,I,GD ,138,MSW,80000.0,109,118,Reylu Gutierrez,4475,6,BEL_2019-05-18_3_7,0,BEL_2019-05-18_3,2957,Effiemeister,2019-05-18 13:09:33.000,BEL_2019-05-18_3_2957,0.0049969795841029166,71.956506011082,0.46,2
4274194,AQU,2019-04-12,5,9,183,40.6753601822961,-73.8298344489078,650,D,FT ,30,MSW,62000.0,336,118,Dylan Davis,1600,1,AQU_2019-04-12_5_9,1,AQU_2019-04-12_5,1412,Freudnme,2019-04-12 15:36:45.750,AQU_2019-04-12_5_1412,0.0047898957623953,68.97449897849232,0.56,3
389930,AQU,2019-03-30,6,9,182,40.6747627266821,-73.830431681924,600,D,FT ,45,SST,55000.0,418,122,Dylan Davis,650,2,AQU_2019-03-30_6_9,0,AQU_2019-03-30_6,523,Malibu Action,2019-03-30 16:18:45.500,AQU_2019-03-30_6_523,0.0046691539467511416,67.23581683321643,0.63,3
5041543,BEL,2019-09-07,4,2,9,40.7133950458588,-73.7174685639004,850,T,GD ,56,MCL,41000.0,237,117,Joey R. Martinez,4450,6,BEL_2019-09-07_4_2,0,BEL_2019-09-07_4,2296,Azzedine (FR),2019-09-07 14:37:02.250,BEL_2019-09-07_4_2296,0.003143371886926237,45.26455517173782,0.02,1
389397,SAR,2019-08-25,6,7,41,43.0702510950223,-73.768109935447,600,D,FT ,48,CLM,34000.0,343,122,Tyler Gaffalione,800,4,SAR_2019-08-25_6_7,0,SAR_2019-08-25_6,2748,Love That Jazz,2019-08-25 15:43:10.250,SAR_2019-08-25_6_2748,0.005309739531797831,76.46024925788878,0.14,1
983174,AQU,2019-03-10,8,2,182,40.6742786149987,-73.8271126689797,800,D,SY ,54,STK,150000.0,519,122,Eric Cancel,400,3,AQU_2019-03-10_8_2,0,AQU_2019-03-10_8,575,Forever Liesl,2019-03-10 17:19:45.500,AQU_2019-03-10_8_575,0.004746818455944453,68.35418576560012,0.48,2
428804,SAR,2019-07-13,11,5,9,43.0723917143568,-73.7692817052114,800,I,GD ,81,CLM,52000.0,656,125,Luis R. Reyes,3375,10,SAR_2019-07-13_11_5,0,SAR_2019-07-13_11,4072,Gray Sky,2019-07-13 18:56:02.250,SAR_2019-07-13_11_4072,0.0022786836795453433,32.81304498545294,0.02,1
3818775,BEL,2019-06-12,1,4,408,40.7128558709121,-73.7211194281392,850,D,FT ,44,MCL,46000.0,131,118,Joel Rosario,450,1,BEL_2019-06-12_1_4,1,BEL_2019-06-12_1,2076,Soul Fight,2019-06-12 13:32:42.000,BEL_2019-06-12_1_2076,0.0032772933456763583,47.19302417773956,0.96,4
1156428,SAR,2019-07-14,6,10,286,43.0731337507957,-73.7647641368677,900,T,FM ,134,ALW,80000.0,405,123,Irad Ortiz Jr.,1690,9,SAR_2019-07-14_6_10,0,SAR_2019-07-14_6,3167,Dooder,2019-07-14 16:06:11.500,SAR_2019-07-14_6_3167,0.004764428266221992,68.60776703359669,0.67,3
4256553,SAR,2019-08-25,10,3,166,43.0709607949328,-73.7677873127868,800,I,FM ,38,MCL,48000.0,551,118,Chris Landeros,2475,6,SAR_2019-08-25_10_3,0,SAR_2019-08-25_10,4296,Going to Temple,2019-08-25 17:51:41.500,SAR_2019-08-25_10_4296,0.004698602715248724,67.65987909958162,0.43,2
600945,SAR,2019-08-15,3,4,280,43.0724858853389,-73.7701750218693,700,D,FT ,32,AOC,98000.0,206,123,Manuel Franco,350,3,SAR_2019-08-15_3_4,0,SAR_2019-08-15_3,2687,Tale of Silence,2019-08-15 14:07:10.000,SAR_2019-08-15_3_2687,0.004729812057431307,68.10929362701081,0.88,4
2489685,SAR,2019-08-16,5,5,229,43.072666686245,-73.7697865865647,600,D,FT ,55,AOC,95000.0,311,120,Joel Rosario,375,3,SAR_2019-08-16_5_5,0,SAR_2019-08-16_5,1316,Mucho,2019-08-16 15:11:57.250,SAR_2019-08-16_5_1316,0.0045843049472074114,66.01399123978672,0.84,4
784757,BEL,2019-06-01,6,9,148,40.7171814339534,-73.7240377007376,800,T,GD ,166,CLM,50000.0,412,126,Eric Cancel,940,9,BEL_2019-06-01_6_9,0,BEL_2019-06-01_6,91,Shamcat,2019-06-01 16:12:37.000,BEL_2019-06-01_6_91,0.005031695347267041,72.45641300064538,0.4,2
4516267,SAR,2019-08-21,6,4,8,43.0688151456859,-73.7718810635987,700,D,SY ,32,MSW,75000.0,413,119,Irad Ortiz Jr.,450,3,SAR_2019-08-21_6_4,0,SAR_2019-08-21_6,1654,Legend of Bam,2019-08-21 16:13:02.000,SAR_2019-08-21_6_1654,0.002195957449234209,31.62178726897261,0.02,1
668440,BEL,2019-05-24,5,1,141,40.7173700055923,-73.7238042406941,850,D,FT ,44,MCL,33000.0,340,124,Luis R. Reyes,3550,3,BEL_2019-05-24_5_1,0,BEL_2019-05-24_5,239,Well in Tune,2019-05-24 15:40:35.250,BEL_2019-05-24_5_239,0.0048419862565465205,69.7246020942699,0.35,2
1392618,AQU,2019-02-01,3,1,142,40.6755542982239,-73.8283522520469,600,D,FT ,48,MCL,41000.0,154,123,Dylan Davis,255,3,AQU_2019-02-01_3_1,0,AQU_2019-02-01_3,8,Legion Storm,2019-02-01 13:54:35.500,AQU_2019-02-01_3_8,0.004989589886159983,71.85009436070375,0.48,2
3737979,AQU,2019-01-13,1,5,139,40.6754561204309,-73.8296077697699,550,D,FT ,63,MSW,68000.0,1251,122,Dylan Davis,950,4,AQU_2019-01-13_1_5,0,AQU_2019-01-13_1,73,Jake Rocks,2019-01-13 12:51:34.750,AQU_2019-01-13_1_73,0.004905165509098857,70.63438333102354,0.53,3
3715111,BEL,2019-10-11,8,1,122,40.7169542500339,-73.7221543937086,850,D,FT ,50,CLM,28000.0,516,119,Luis R. Reyes,3925,2,BEL_2019-10-11_8_1,0,BEL_2019-10-11_8,3912,Can't Pass It Up,2019-10-11 17:16:30.500,BEL_2019-10-11_8_3912,0.00491101353844964,70.71859495367481,0.3,2
1065604,AQU,2019-01-13,2,6,409,40.6714793619242,-73.8319949802098,900,D,FT ,84,AOC,75000.0,122,123,Manuel Franco,245,2,AQU_2019-01-13_2_6,0,AQU_2019-01-13_2,388,Weather Wiz,2019-01-13 13:23:42.250,AQU_2019-01-13_2_388,0.00392484916412331,56.51782796337566,0.93,4
