run_id,avg_speed_kmh_stage1,avg_speed_kmh_stage2,avg_speed_kmh_stage3,avg_speed_kmh_stage4,median_position_stage1,median_position_stage2,median_position_stage3,median_position_stage4,rid,track_id,distance_id,course_type,track_condition,race_type,win,position_at_finish
SAR_2019-07-11_6_1943,64.77319731912479,74.70019852695489,74.32041584220372,70.35710704248561,3.0,3.0,3.0,3.0,SAR_2019-07-11_6,SAR,550,T,GD ,ALW,0,4
SAR_2019-07-11_6_1947,67.82736078429188,76.86495244283162,72.29832171675939,62.394778257722706,4.0,4.0,4.0,4.0,SAR_2019-07-11_6,SAR,550,T,GD ,ALW,0,6
SAR_2019-07-11_6_2297,68.17086513673208,76.00852116576627,71.28319820404288,62.62135892920576,5.0,5.0,5.0,5.0,SAR_2019-07-11_6,SAR,550,T,GD ,ALW,0,7
SAR_2019-07-11_6_3168,66.70119101705424,76.83977045528226,74.0697073991581,66.07251744550037,6.0,6.0,6.0,6.0,SAR_2019-07-11_6,SAR,550,T,GD ,ALW,0,2
SAR_2019-07-11_6_3485,65.84388051424958,77.01841506903439,72.109928467627,62.90597139271394,7.0,7.0,7.0,7.0,SAR_2019-07-11_6,SAR,550,T,GD ,ALW,0,9
SAR_2019-07-11_6_857,64.74470042488899,76.60341688396166,74.56132447841905,68.4827457818345,8.0,8.0,8.0,8.0,SAR_2019-07-11_6,SAR,550,T,GD ,ALW,1,1
SAR_2019-07-11_6_883,66.00953307914608,76.32795618210746,73.3718054353364,64.30971818547987,9.0,9.0,9.0,9.0,SAR_2019-07-11_6,SAR,550,T,GD ,ALW,0,5
SAR_2019-07-11_7_1067,60.88239934881821,64.63488524319308,68.69286621644787,65.55348646899887,1.0,1.0,1.0,1.0,SAR_2019-07-11_7,SAR,900,I,YL ,AOC,0,7
SAR_2019-07-11_7_1358,60.933745060466514,65.50151292773917,68.8324932622704,64.92030684795199,2.0,2.0,2.0,2.0,SAR_2019-07-11_7,SAR,900,I,YL ,AOC,0,5
SAR_2019-07-11_7_1359,60.20777194012413,64.89362538974922,69.15410051398973,66.17137904094378,3.0,3.0,3.0,3.0,SAR_2019-07-11_7,SAR,900,I,YL ,AOC,1,1
SAR_2019-07-11_7_1538,61.37132528866963,65.08840309036104,68.32490242177815,65.06921219136076,4.0,4.0,4.0,4.0,SAR_2019-07-11_7,SAR,900,I,YL ,AOC,0,4
SAR_2019-07-11_7_1539,61.17955677420595,65.95102646040293,69.42459928765054,65.46977625737671,5.0,5.0,5.0,5.0,SAR_2019-07-11_7,SAR,900,I,YL ,AOC,0,2
SAR_2019-07-11_7_2052,59.48820456590789,64.40215744584462,70.0126825805221,55.19807174353042,6.0,6.0,6.0,6.0,SAR_2019-07-11_7,SAR,900,I,YL ,AOC,0,9
SAR_2019-07-11_7_2218,60.57427713401107,65.11552124193638,69.47521567611186,65.09735144393909,7.0,7.0,7.0,7.0,SAR_2019-07-11_7,SAR,900,I,YL ,AOC,0,6
SAR_2019-07-11_7_2933,61.66628508641963,65.73216507082076,69.07651191795928,65.46052710155301,8.0,8.0,8.0,8.0,SAR_2019-07-11_7,SAR,900,I,YL ,AOC,0,3
SAR_2019-07-11_7_547,61.853342309472986,65.0466498539819,67.96406388516839,58.51949899753076,9.0,9.0,9.0,9.0,SAR_2019-07-11_7,SAR,900,I,YL ,AOC,0,8
SAR_2019-07-11_8_1479,66.50609262396638,71.96439193033733,65.04511660521483,54.82765621134808,1.0,1.0,1.0,1.0,SAR_2019-07-11_8,SAR,600,D,MY ,STK,0,8
SAR_2019-07-11_8_3363,68.87853392136438,73.21046715751845,67.88119270115945,62.66927215715475,2.0,2.0,2.0,2.0,SAR_2019-07-11_8,SAR,600,D,MY ,STK,0,2
SAR_2019-07-11_8_4013,69.24140509563938,73.03258535965261,68.1556802752355,61.538685243638355,3.0,3.0,3.0,3.0,SAR_2019-07-11_8,SAR,600,D,MY ,STK,1,1
SAR_2019-07-11_8_4014,68.62345608882411,72.52969471192912,68.0898067093232,59.39904467238355,4.0,4.0,4.0,4.0,SAR_2019-07-11_8,SAR,600,D,MY ,STK,0,3
SAR_2019-07-11_8_4015,65.31540707996334,72.28376591375354,68.66640807862647,60.92753176136633,5.0,5.0,5.0,5.0,SAR_2019-07-11_8,SAR,600,D,MY ,STK,0,4
SAR_2019-07-11_8_4016,69.4733841705577,72.84737073103854,66.2507990195205,55.664713344930746,6.0,6.0,6.0,6.0,SAR_2019-07-11_8,SAR,600,D,MY ,STK,0,5
SAR_2019-07-11_8_4017,67.93796374282323,72.44690439552633,65.55825635295811,58.611774397792765,7.0,7.0,7.0,7.0,SAR_2019-07-11_8,SAR,600,D,MY ,STK,0,6
SAR_2019-07-11_8_4018,67.2573479193507,72.42527937200619,64.73677009547337,54.93850815046967,8.0,8.0,8.0,8.0,SAR_2019-07-11_8,SAR,600,D,MY ,STK,0,7
SAR_2019-07-11_9_1315,68.87420659072019,74.56760423940594,66.3414502978941,54.96374364271808,1.0,1.0,1.0,1.0,SAR_2019-07-11_9,SAR,550,T,YL ,STK,0,7
SAR_2019-07-11_9_1518,65.54216505791018,74.85397519842572,72.06607209311237,63.91820688735816,2.0,2.0,2.0,2.0,SAR_2019-07-11_9,SAR,550,T,YL ,STK,0,2
SAR_2019-07-11_9_3033,67.84092460732852,74.85082585642677,70.77870249705016,61.31851697020425,3.0,3.0,3.0,3.0,SAR_2019-07-11_9,SAR,550,T,YL ,STK,0,4
SAR_2019-07-11_9_3060,68.84718776371248,74.84214315101899,70.84373069876936,60.772898817423275,4.0,4.0,4.0,4.0,SAR_2019-07-11_9,SAR,550,T,YL ,STK,0,3
SAR_2019-07-11_9_4019,66.91107244071114,74.56221602870818,70.7562927529696,63.71180997468462,5.0,5.0,5.0,5.0,SAR_2019-07-11_9,SAR,550,T,YL ,STK,1,1
SAR_2019-07-11_9_4020,69.130398954414,74.45251285682612,67.63485254849685,56.24753040765417,6.0,6.0,6.0,6.0,SAR_2019-07-11_9,SAR,550,T,YL ,STK,0,5
SAR_2019-07-11_9_4021,67.69463546976148,74.6644426852096,68.04466403196592,57.09816839912132,7.0,7.0,7.0,7.0,SAR_2019-07-11_9,SAR,550,T,YL ,STK,0,6
SAR_2019-07-12_10_1297,68.54287854804933,74.26991899636174,66.09739414006306,53.05645816024893,1.0,1.0,1.0,1.0,SAR_2019-07-12_10,SAR,550,D,FT ,MCL,0,6
SAR_2019-07-12_10_1373,68.7128553512747,73.70919727530796,67.0109995155284,60.34317332604255,2.0,2.0,2.0,2.0,SAR_2019-07-12_10,SAR,550,D,FT ,MCL,0,3
SAR_2019-07-12_10_3137,69.257309255891,74.0622455861104,68.03034647012417,39.03532849974689,3.0,3.0,3.0,3.0,SAR_2019-07-12_10,SAR,550,D,FT ,MCL,0,2
SAR_2019-07-12_10_3946,63.59939680515028,74.27657503472756,67.32250721778932,60.60499301259042,4.0,4.0,4.0,4.0,SAR_2019-07-12_10,SAR,550,D,FT ,MCL,0,5
SAR_2019-07-12_10_4036,69.74433165560706,74.14521164814889,68.53389222322174,58.850799033560946,5.0,5.0,5.0,5.0,SAR_2019-07-12_10,SAR,550,D,FT ,MCL,1,1
SAR_2019-07-12_10_784,66.60267321183944,74.08473368325603,67.98547372034255,59.154915891099684,6.0,6.0,6.0,6.0,SAR_2019-07-12_10,SAR,550,D,FT ,MCL,0,4
SAR_2019-07-12_1_1514,65.5588073393946,70.9691299410995,64.93194778678574,54.594561317864255,1.0,1.0,1.0,1.0,SAR_2019-07-12_1,SAR,900,D,FT ,MCL,0,5
SAR_2019-07-12_1_3001,66.79124782664766,71.8847013313049,62.965504237782206,45.40140273957626,2.0,2.0,2.0,2.0,SAR_2019-07-12_1,SAR,900,D,FT ,MCL,0,7
SAR_2019-07-12_1_3510,66.88540874527656,72.03488346247777,65.00797742098955,58.060997566215455,3.0,3.0,3.0,3.0,SAR_2019-07-12_1,SAR,900,D,FT ,MCL,0,4
SAR_2019-07-12_1_3812,65.06572959722183,70.24011446659851,68.87989251340234,59.78317129990689,4.0,4.0,4.0,4.0,SAR_2019-07-12_1,SAR,900,D,FT ,MCL,0,2
SAR_2019-07-12_1_4023,66.6380975985829,72.06782800392116,68.43673796021393,58.367315700594055,5.0,5.0,5.0,5.0,SAR_2019-07-12_1,SAR,900,D,FT ,MCL,1,1
SAR_2019-07-12_1_4024,65.1708119849227,70.35256401944754,63.584950806095165,49.06611651216562,6.0,6.0,6.0,6.0,SAR_2019-07-12_1,SAR,900,D,FT ,MCL,0,6
SAR_2019-07-12_1_8,65.7922676125507,71.41483767544536,67.02475743173882,56.548505491611856,7.0,7.0,7.0,7.0,SAR_2019-07-12_1,SAR,900,D,FT ,MCL,0,3
SAR_2019-07-12_1_934,65.49247027524333,70.16520893526932,63.4461132212019,47.814567859699984,8.0,8.0,8.0,8.0,SAR_2019-07-12_1,SAR,900,D,FT ,MCL,0,8
SAR_2019-07-12_2_2192,64.96117247479044,70.13638794680782,66.63782353901676,59.81293204089126,1.0,1.0,1.0,1.0,SAR_2019-07-12_2,SAR,900,D,FT ,MSW,0,7
SAR_2019-07-12_2_2473,67.11442949526598,70.46660571115294,67.96782993959125,59.28059642901643,2.0,2.0,2.0,2.0,SAR_2019-07-12_2,SAR,900,D,FT ,MSW,0,3
SAR_2019-07-12_2_3034,68.44083700107736,70.63174098728909,67.84817672016432,60.025899558900214,3.0,3.0,3.0,3.0,SAR_2019-07-12_2,SAR,900,D,FT ,MSW,1,1
SAR_2019-07-12_2_3345,68.03015909442387,70.30331207161086,66.78996680297081,57.077368983750894,4.0,4.0,4.0,4.0,SAR_2019-07-12_2,SAR,900,D,FT ,MSW,0,5
SAR_2019-07-12_2_3347,66.14877913353209,71.3306039243887,67.096633818605,58.515042303435905,5.0,5.0,5.0,5.0,SAR_2019-07-12_2,SAR,900,D,FT ,MSW,0,6
SAR_2019-07-12_2_3348,66.72405716435675,71.02993977179294,65.9624132176086,60.348425045179276,6.0,6.0,6.0,6.0,SAR_2019-07-12_2,SAR,900,D,FT ,MSW,0,4
SAR_2019-07-12_2_4025,67.50757439751202,70.97688837706133,68.04913214447811,59.503086862971976,7.0,7.0,7.0,7.0,SAR_2019-07-12_2,SAR,900,D,FT ,MSW,0,2
SAR_2019-07-12_3_1454,63.87360978899821,70.7540044797602,68.77366589462794,62.60035540917828,1.0,1.0,1.0,1.0,SAR_2019-07-12_3,SAR,850,T,YL ,AOC,1,1
SAR_2019-07-12_3_163,62.525519085354965,69.81153882238924,68.83623199666233,60.07310964896131,2.0,2.0,2.0,2.0,SAR_2019-07-12_3,SAR,850,T,YL ,AOC,0,5
SAR_2019-07-12_3_2340,63.74385326328611,70.42085767736441,68.87782683806171,62.18864586202475,3.0,3.0,3.0,3.0,SAR_2019-07-12_3,SAR,850,T,YL ,AOC,0,2
SAR_2019-07-12_3_3082,61.39282730533988,70.42306623799105,71.73406107093852,60.0197305963138,4.0,4.0,4.0,4.0,SAR_2019-07-12_3,SAR,850,T,YL ,AOC,0,4
SAR_2019-07-12_3_3793,61.566962905259004,70.33208108816127,70.996479074174,61.33417093567228,5.0,5.0,5.0,5.0,SAR_2019-07-12_3,SAR,850,T,YL ,AOC,0,3
SAR_2019-07-12_3_751,64.48315574904576,70.71557371339287,65.53730124272445,54.92035361404476,6.0,6.0,6.0,6.0,SAR_2019-07-12_3,SAR,850,T,YL ,AOC,0,6
SAR_2019-07-12_4_1644,71.58297618833878,74.42285230991546,67.3535333902787,58.78834168543544,1.0,1.0,1.0,1.0,SAR_2019-07-12_4,SAR,700,D,FT ,CLM,0,9
SAR_2019-07-12_4_2938,70.88741507255531,74.46718859712645,67.46078162474592,60.71212509925354,2.0,2.0,2.0,2.0,SAR_2019-07-12_4,SAR,700,D,FT ,CLM,0,8
SAR_2019-07-12_4_3943,73.06626318756932,75.05849005113255,67.85556932502135,58.37047163497263,3.0,3.0,3.0,3.0,SAR_2019-07-12_4,SAR,700,D,FT ,CLM,0,7
SAR_2019-07-12_4_4026,70.50086985210037,74.53347848529786,68.75606393357498,63.164188309757826,4.0,4.0,4.0,4.0,SAR_2019-07-12_4,SAR,700,D,FT ,CLM,0,3
SAR_2019-07-12_4_4027,73.69502420810171,74.92210031766139,68.00707866182113,59.997905857235644,5.0,5.0,5.0,5.0,SAR_2019-07-12_4,SAR,700,D,FT ,CLM,0,4
SAR_2019-07-12_4_677,71.48300660167622,74.76754147523411,69.70243499481334,63.02984034845666,6.0,6.0,6.0,6.0,SAR_2019-07-12_4,SAR,700,D,FT ,CLM,1,1
SAR_2019-07-12_4_769,71.77702415383678,74.80515227565179,67.92292657367634,60.29656564550761,7.0,7.0,7.0,7.0,SAR_2019-07-12_4,SAR,700,D,FT ,CLM,0,5
SAR_2019-07-12_4_850,72.14390750069467,75.1415404140912,68.01038772620956,59.9956998051493,8.0,8.0,8.0,8.0,SAR_2019-07-12_4,SAR,700,D,FT ,CLM,0,6
SAR_2019-07-12_4_870,71.31023322779744,74.8784558264359,69.23478717363096,61.182435561606525,9.0,9.0,9.0,9.0,SAR_2019-07-12_4,SAR,700,D,FT ,CLM,0,2
SAR_2019-07-12_5_1613,66.67624490028032,73.18598910135009,70.00615397357315,63.58605549660034,1.0,1.0,1.0,1.0,SAR_2019-07-12_5,SAR,550,D,FT ,MSW,1,1
SAR_2019-07-12_5_1815,66.17030655828634,74.16500941668806,69.90201698950564,63.39525433617369,2.0,2.0,2.0,2.0,SAR_2019-07-12_5,SAR,550,D,FT ,MSW,0,3
SAR_2019-07-12_5_2364,65.4792125232099,74.50731666659392,67.97307504382742,61.400418229950866,3.0,3.0,3.0,3.0,SAR_2019-07-12_5,SAR,550,D,FT ,MSW,0,7
SAR_2019-07-12_5_3896,65.84410617853078,72.9872164185131,71.21119673022592,63.46159298066727,4.0,4.0,4.0,4.0,SAR_2019-07-12_5,SAR,550,D,FT ,MSW,0,2
SAR_2019-07-12_5_4028,65.17876001874221,75.5150619522688,68.91372089001564,63.626921926850194,5.0,5.0,5.0,5.0,SAR_2019-07-12_5,SAR,550,D,FT ,MSW,0,4
SAR_2019-07-12_5_4029,63.418175930778226,73.16062868730194,69.92891745613655,62.76425748044819,6.0,6.0,6.0,6.0,SAR_2019-07-12_5,SAR,550,D,FT ,MSW,0,5
SAR_2019-07-12_5_4030,64.50968518573929,74.12610254472462,69.3539076608827,62.058235134507605,7.0,7.0,7.0,7.0,SAR_2019-07-12_5,SAR,550,D,FT ,MSW,0,6
SAR_2019-07-12_5_4031,64.29075870880482,75.5090400910468,68.40170989404302,62.50954006682735,8.0,8.0,8.0,8.0,SAR_2019-07-12_5,SAR,550,D,FT ,MSW,0,8
SAR_2019-07-12_6_21,60.64896874575558,68.61240550503283,70.36758698455047,61.892721507969945,1.0,1.0,1.0,1.0,SAR_2019-07-12_6,SAR,900,D,FT ,CLM,0,7
SAR_2019-07-12_6_2325,62.42352290762341,68.10510045591784,69.6633304465962,63.35897640010713,2.0,2.0,2.0,2.0,SAR_2019-07-12_6,SAR,900,D,FT ,CLM,0,6
SAR_2019-07-12_6_2621,61.183372946002685,68.73039315954188,70.74671607258458,64.7694891391176,3.0,3.0,3.0,3.0,SAR_2019-07-12_6,SAR,900,D,FT ,CLM,0,5
SAR_2019-07-12_6_2725,62.596483879553055,68.46060911466998,70.89429801948533,64.2522825879196,4.0,4.0,4.0,4.0,SAR_2019-07-12_6,SAR,900,D,FT ,CLM,0,4
SAR_2019-07-12_6_2793,62.018848402216776,68.56377996668185,70.81211664784716,64.79689851477919,5.0,5.0,5.0,5.0,SAR_2019-07-12_6,SAR,900,D,FT ,CLM,0,2
SAR_2019-07-12_6_362,63.42071390357037,68.20826801252444,70.77310481451023,64.02932219350913,6.0,6.0,6.0,6.0,SAR_2019-07-12_6,SAR,900,D,FT ,CLM,1,1
SAR_2019-07-12_6_703,63.183433743596424,68.10495229704459,69.89708682284162,63.305801030917145,7.0,7.0,7.0,7.0,SAR_2019-07-12_6,SAR,900,D,FT ,CLM,0,3
SAR_2019-07-12_7_3263,67.3037401894739,76.65628512706883,67.24256375658967,59.6538265454711,1.0,1.0,1.0,1.0,SAR_2019-07-12_7,SAR,550,D,FT ,ALW,0,8
SAR_2019-07-12_7_3396,68.25782327610773,75.93809473609588,69.19195870917893,62.05470890646193,2.0,2.0,2.0,2.0,SAR_2019-07-12_7,SAR,550,D,FT ,ALW,0,4
SAR_2019-07-12_7_3423,70.86370208408933,77.17797261801422,69.77774726715481,58.227719744034076,3.0,3.0,3.0,3.0,SAR_2019-07-12_7,SAR,550,D,FT ,ALW,1,1
SAR_2019-07-12_7_3469,69.38381358251779,75.46042723605022,67.72202179794702,59.85461443384681,4.0,4.0,4.0,4.0,SAR_2019-07-12_7,SAR,550,D,FT ,ALW,0,7
SAR_2019-07-12_7_4032,70.98427835714234,78.13760984497678,69.0061927245852,58.589629784841954,5.0,5.0,5.0,5.0,SAR_2019-07-12_7,SAR,550,D,FT ,ALW,0,2
SAR_2019-07-12_7_581,70.11293525665137,77.357791517808,67.42365341438101,58.01442694195094,6.0,6.0,6.0,6.0,SAR_2019-07-12_7,SAR,550,D,FT ,ALW,0,6
SAR_2019-07-12_7_652,66.80598967065112,76.11016667802893,69.39910269962077,62.012550451083435,7.0,7.0,7.0,7.0,SAR_2019-07-12_7,SAR,550,D,FT ,ALW,0,5
SAR_2019-07-12_7_717,69.67292539601087,76.69265544111651,69.72728455538736,60.31016804495193,8.0,8.0,8.0,8.0,SAR_2019-07-12_7,SAR,550,D,FT ,ALW,0,3
SAR_2019-07-12_8_1822,65.66268602461679,70.93102485412658,68.73136653070593,61.30275466760646,1.0,1.0,1.0,1.0,SAR_2019-07-12_8,SAR,900,D,FT ,AOC,0,3
SAR_2019-07-12_8_218,65.23682048476634,71.31623907889012,69.29631027683665,60.981456479279586,2.0,2.0,2.0,2.0,SAR_2019-07-12_8,SAR,900,D,FT ,AOC,1,1
SAR_2019-07-12_8_2259,64.26323123269307,70.92599675977958,69.47307759106454,61.356824472102595,3.0,3.0,3.0,3.0,SAR_2019-07-12_8,SAR,900,D,FT ,AOC,0,2
SAR_2019-07-12_8_3971,64.98031042374562,70.83394333976727,67.99620453040751,58.23690948581663,4.0,4.0,4.0,4.0,SAR_2019-07-12_8,SAR,900,D,FT ,AOC,0,5
SAR_2019-07-12_8_528,64.32193947771518,71.05834855341448,67.71283504536203,62.73303224694349,5.0,5.0,5.0,5.0,SAR_2019-07-12_8,SAR,900,D,FT ,AOC,0,4
SAR_2019-07-12_9_1893,66.60215310626796,71.32615356238085,69.02713832920743,62.95229512644925,1.0,1.0,1.0,1.0,SAR_2019-07-12_9,SAR,800,I,YL ,STK,0,8
SAR_2019-07-12_9_1894,66.6723466687706,70.956072986016,69.14127140027166,62.103915313826654,2.0,2.0,2.0,2.0,SAR_2019-07-12_9,SAR,800,I,YL ,STK,0,9
SAR_2019-07-12_9_2945,62.20007662463679,71.70644743831429,70.59041690471787,66.71019198812081,3.0,3.0,3.0,3.0,SAR_2019-07-12_9,SAR,800,I,YL ,STK,0,6
SAR_2019-07-12_9_3178,61.820643215665335,70.72515027326847,70.82643935148724,67.2554024738695,4.0,4.0,4.0,4.0,SAR_2019-07-12_9,SAR,800,I,YL ,STK,0,7
SAR_2019-07-12_9_3331,63.98130326965612,70.8138455936497,70.63277976144485,65.61177734115692,5.0,5.0,5.0,5.0,SAR_2019-07-12_9,SAR,800,I,YL ,STK,0,3
SAR_2019-07-12_9_3413,62.789934424786914,71.275990192223,71.16943824068888,66.04137785226158,6.0,6.0,6.0,6.0,SAR_2019-07-12_9,SAR,800,I,YL ,STK,0,2
SAR_2019-07-12_9_3984,65.43085295825834,70.91629995683053,70.53187551306254,64.62711387969595,7.0,7.0,7.0,7.0,SAR_2019-07-12_9,SAR,800,I,YL ,STK,0,4
SAR_2019-07-12_9_4033,66.10330501378014,71.81977783131863,70.47467733517534,65.1762395367833,8.0,8.0,8.0,8.0,SAR_2019-07-12_9,SAR,800,I,YL ,STK,1,1
SAR_2019-07-12_9_4034,62.95501206205781,71.18863909483436,70.92439516357098,67.0391422579173,9.0,9.0,9.0,9.0,SAR_2019-07-12_9,SAR,800,I,YL ,STK,0,5
SAR_2019-07-12_9_4035,64.66929205183217,70.9898259930565,69.14901851189018,63.71834908919507,10.0,10.0,10.0,10.0,SAR_2019-07-12_9,SAR,800,I,YL ,STK,0,10
SAR_2019-07-13_10_1655,67.76619162824397,73.82953433081603,71.13252017699173,63.68906375232621,1.0,1.0,1.0,1.0,SAR_2019-07-13_10,SAR,700,D,FT ,ALW,0,3
SAR_2019-07-13_10_2441,62.46825238815945,74.12452448745368,70.53008755735152,56.76707671219058,2.0,2.0,2.0,2.0,SAR_2019-07-13_10,SAR,700,D,FT ,ALW,0,9
SAR_2019-07-13_10_3244,70.33033322527477,75.02143665300596,69.88679783450205,62.19558182473617,3.0,3.0,3.0,3.0,SAR_2019-07-13_10,SAR,700,D,FT ,ALW,0,7
SAR_2019-07-13_10_4063,67.24836140665275,74.92946838042018,70.79546511343044,64.17501150564226,4.0,4.0,4.0,4.0,SAR_2019-07-13_10,SAR,700,D,FT ,ALW,1,1
SAR_2019-07-13_10_4064,68.2435654505662,74.34033140818595,70.04450742740364,61.83883899101228,5.0,5.0,5.0,5.0,SAR_2019-07-13_10,SAR,700,D,FT ,ALW,0,2
SAR_2019-07-13_10_4065,67.80886395179623,73.8690421505108,69.85410873947282,61.567620109336914,6.0,6.0,6.0,6.0,SAR_2019-07-13_10,SAR,700,D,FT ,ALW,0,4
SAR_2019-07-13_10_4066,68.57618559485478,74.06498867374927,69.750579155956,59.59593911064403,7.0,7.0,7.0,7.0,SAR_2019-07-13_10,SAR,700,D,FT ,ALW,0,5
SAR_2019-07-13_10_4067,69.2756693119043,74.199107453746,69.52796809086182,61.39206530266059,8.0,8.0,8.0,8.0,SAR_2019-07-13_10,SAR,700,D,FT ,ALW,0,6
SAR_2019-07-13_10_742,67.17915965572597,75.1832867247551,69.09663340411075,60.1990187399166,9.0,9.0,9.0,9.0,SAR_2019-07-13_10,SAR,700,D,FT ,ALW,0,8
SAR_2019-07-13_11_1313,63.0145968360524,69.2342240170708,71.1601224233737,67.30811043281739,1.0,1.0,1.0,1.0,SAR_2019-07-13_11,SAR,800,I,GD ,CLM,0,4
SAR_2019-07-13_11_1500,64.73642609258268,68.9827590099874,71.29865640846909,66.43336038717273,2.0,2.0,2.0,2.0,SAR_2019-07-13_11,SAR,800,I,GD ,CLM,0,3
SAR_2019-07-13_11_2937,63.7657383256753,69.10119513753077,71.15909943799288,68.31252771158157,3.0,3.0,3.0,3.0,SAR_2019-07-13_11,SAR,800,I,GD ,CLM,1,1
SAR_2019-07-13_11_3365,64.7461482373817,69.01421117816307,70.34315140865907,65.09243868896127,4.0,4.0,4.0,4.0,SAR_2019-07-13_11,SAR,800,I,GD ,CLM,0,5
SAR_2019-07-13_11_4068,63.026423626633935,68.93987266528413,70.20137038896524,68.27290273823753,5.0,5.0,5.0,5.0,SAR_2019-07-13_11,SAR,800,I,GD ,CLM,0,2
SAR_2019-07-13_11_4069,64.91453097940408,68.99141359391068,69.68293583156704,65.33482959658751,6.0,6.0,6.0,6.0,SAR_2019-07-13_11,SAR,800,I,GD ,CLM,0,6
SAR_2019-07-13_11_4070,63.67774496921266,68.68219825387115,70.53134929451502,64.68415598820847,7.0,7.0,7.0,7.0,SAR_2019-07-13_11,SAR,800,I,GD ,CLM,0,8
SAR_2019-07-13_11_4071,61.831783733279664,68.52094641633474,69.94308266154339,67.38822247673849,8.0,8.0,8.0,8.0,SAR_2019-07-13_11,SAR,800,I,GD ,CLM,0,9
SAR_2019-07-13_11_4072,62.32350857272031,69.36846546563827,69.70138521453154,63.30978912742576,9.0,9.0,9.0,9.0,SAR_2019-07-13_11,SAR,800,I,GD ,CLM,0,10
SAR_2019-07-13_11_95,62.48459862049934,68.64513003429799,70.18658777842147,66.69825703334422,10.0,10.0,10.0,10.0,SAR_2019-07-13_11,SAR,800,I,GD ,CLM,0,7
SAR_2019-07-13_1_1037,68.5277181009788,74.11467947420844,68.0176695806688,56.72268814475136,1.0,1.0,1.0,1.0,SAR_2019-07-13_1,SAR,700,D,FT ,CLM,0,2
SAR_2019-07-13_1_2228,66.48879233667718,74.3100355514502,65.16705656009424,53.90694755086197,2.0,2.0,2.0,2.0,SAR_2019-07-13_1,SAR,700,D,FT ,CLM,0,5
SAR_2019-07-13_1_4037,67.33239917204565,74.24593695996043,69.36971044105104,54.991039301783324,3.0,3.0,3.0,3.0,SAR_2019-07-13_1,SAR,700,D,FT ,CLM,1,1
SAR_2019-07-13_1_4038,66.49888456319233,73.85169558545316,65.95072838159335,58.18666617406982,4.0,4.0,4.0,4.0,SAR_2019-07-13_1,SAR,700,D,FT ,CLM,0,4
SAR_2019-07-13_1_599,65.76144883775979,74.66211354481608,67.58377637799427,55.533391698857464,5.0,5.0,5.0,5.0,SAR_2019-07-13_1,SAR,700,D,FT ,CLM,0,3
SAR_2019-07-13_1_658,66.71124461281131,73.27304772198936,60.82382429820768,53.47980446558364,6.0,6.0,6.0,6.0,SAR_2019-07-13_1,SAR,700,D,FT ,CLM,0,7
SAR_2019-07-13_1_876,66.71948100320681,72.84030457437038,62.023579081898085,51.56475405638638,7.0,7.0,7.0,7.0,SAR_2019-07-13_1,SAR,700,D,FT ,CLM,0,6
SAR_2019-07-13_2_1203,67.20207501645666,74.89573394434775,71.40875067733347,63.66949953972624,1.0,1.0,1.0,1.0,SAR_2019-07-13_2,SAR,550,T,GD ,MCL,1,1
SAR_2019-07-13_2_129,66.69866943955155,74.22316938409624,70.93996833463076,63.42238449305673,2.0,2.0,2.0,2.0,SAR_2019-07-13_2,SAR,550,T,GD ,MCL,0,3
SAR_2019-07-13_2_1368,67.64269297608723,74.05315622517155,65.31984315070545,56.345233495743045,3.0,3.0,3.0,3.0,SAR_2019-07-13_2,SAR,550,T,GD ,MCL,0,10
SAR_2019-07-13_2_1933,62.407997096350904,73.38192381329394,70.72873326430992,65.89355883505166,4.0,4.0,4.0,4.0,SAR_2019-07-13_2,SAR,550,T,GD ,MCL,0,9
SAR_2019-07-13_2_2274,65.80577342397683,75.23070732509196,70.32465617322893,62.928379118743855,5.0,5.0,5.0,5.0,SAR_2019-07-13_2,SAR,550,T,GD ,MCL,0,7
SAR_2019-07-13_2_2328,66.90273964500672,75.32845479210876,70.24448807080228,60.60061291358823,6.0,6.0,6.0,6.0,SAR_2019-07-13_2,SAR,550,T,GD ,MCL,0,8
SAR_2019-07-13_2_2332,64.91016814358747,74.72455486936516,71.62121823289976,65.64444482563414,7.0,7.0,7.0,7.0,SAR_2019-07-13_2,SAR,550,T,GD ,MCL,0,2
SAR_2019-07-13_2_2571,64.78036491352402,77.23151965879215,71.1347823927151,61.512604712210496,8.0,8.0,8.0,8.0,SAR_2019-07-13_2,SAR,550,T,GD ,MCL,0,6
SAR_2019-07-13_2_2924,65.63637133330018,74.13242318157356,70.21721502052266,64.30624501859576,9.0,9.0,9.0,9.0,SAR_2019-07-13_2,SAR,550,T,GD ,MCL,0,5
SAR_2019-07-13_2_582,63.537658137262376,74.12680286566206,71.8818567955015,66.18197871020136,10.0,10.0,10.0,10.0,SAR_2019-07-13_2,SAR,550,T,GD ,MCL,0,4
SAR_2019-07-13_3_3278,70.04716586571912,72.23633676993671,69.81194433175233,62.03855216500915,1.0,1.0,1.0,1.0,SAR_2019-07-13_3,SAR,600,D,FT ,STK,0,5
SAR_2019-07-13_3_3438,70.56939339642608,73.25569009912961,70.86294159194675,63.1144612570649,2.0,2.0,2.0,2.0,SAR_2019-07-13_3,SAR,600,D,FT ,STK,0,4
