horse_pk,track_id,distance_id,course_type,track_condition,race_type,position_at_finish,win,speed_Q1,speed_Q2,speed_Q3,speed_Q4,pos_Q1,pos_Q2,pos_Q3,pos_Q4
SAR_2019-07-21_8_2,SAR,600,Dirt,FT ,MSW,2,0,65.36449647788106,76.57231924952228,69.50521149778493,69.37150975335615,7.0,5.0,6.0,3.0
SAR_2019-07-21_8_3,SAR,600,Dirt,FT ,MSW,6,0,65.73065256812998,76.7116766832928,71.83041049564355,62.548305568033534,4.0,4.0,2.0,2.0
SAR_2019-07-21_8_4,SAR,600,Dirt,FT ,MSW,5,0,68.45441946216148,75.67852618729692,70.09355691695573,65.24527259592985,9.0,9.0,9.0,7.0
SAR_2019-07-21_8_5,SAR,600,Dirt,FT ,MSW,7,0,64.53551962309281,76.15243835362251,70.07920339204881,62.335280890159545,6.0,7.0,7.0,6.0
SAR_2019-07-21_8_6,SAR,600,Dirt,FT ,MSW,1,1,66.63156319551426,76.95436907514927,70.1142888046481,69.10042919151383,1.0,1.0,1.0,1.0
SAR_2019-07-21_8_7,SAR,600,Dirt,FT ,MSW,4,0,65.84110769744024,77.14226168645368,70.60645032174877,63.042000561046365,3.0,3.0,3.0,4.0
SAR_2019-07-21_8_9,SAR,600,Dirt,FT ,MSW,10,0,63.54044125813964,76.40877049669393,69.10957808846403,55.89537230294046,8.0,8.0,8.0,9.0
SAR_2019-07-21_9_1,SAR,800,Turf,FM ,ALW,7,0,64.24314212925663,66.5150126008307,71.13667466458402,72.71861301019723,7.0,8.0,8.0,8.0
SAR_2019-07-21_9_10,SAR,800,Turf,FM ,ALW,5,0,64.4741254680842,66.92114411331104,71.81355131381945,74.26516893544516,6.0,5.0,6.0,4.0
SAR_2019-07-21_9_11,SAR,800,Turf,FM ,ALW,6,0,67.05533061410372,65.76653374304131,70.5196385141861,71.42503023001493,1.0,1.0,1.0,5.0
SAR_2019-07-21_9_2,SAR,800,Turf,FM ,ALW,1,1,64.40230032910392,67.05373883689002,71.90942902274858,74.5891138994032,5.0,6.0,5.0,2.0
SAR_2019-07-21_9_3,SAR,800,Turf,FM ,ALW,3,0,63.08355664112239,66.95826167061068,72.53411557674664,75.36933500907729,9.0,9.0,9.0,7.0
SAR_2019-07-21_9_5,SAR,800,Turf,FM ,ALW,9,0,65.04028998622076,66.31690413591636,67.05614006228356,65.88432373310545,4.0,4.0,8.0,9.0
SAR_2019-07-21_9_6,SAR,800,Turf,FM ,ALW,4,0,65.10515287201659,66.57137855840799,71.06071021337233,73.57918268266688,3.0,3.0,3.0,6.0
SAR_2019-07-21_9_7,SAR,800,Turf,FM ,ALW,8,0,64.00360940788553,67.64506196543228,72.56786471474358,72.12194490545643,8.0,7.0,4.0,3.0
SAR_2019-07-21_9_8,SAR,800,Turf,FM ,ALW,2,0,65.94729552585353,66.28800974822445,71.88175302630229,73.58017024944635,2.0,2.0,2.0,1.0
SAR_2019-07-24_10_10,SAR,700,Dirt,FT ,ALW,9,0,67.44282732868916,74.90055940674806,69.59446700177682,61.60262676317758,9.0,9.0,8.0,7.0
SAR_2019-07-24_10_11,SAR,700,Dirt,FT ,ALW,4,0,74.32238704377441,75.7125719029968,72.0815644595721,64.05232703780023,5.0,3.0,2.0,1.0
SAR_2019-07-24_10_12,SAR,700,Dirt,FT ,ALW,3,0,68.29352406189422,75.45344087480153,71.0309730726321,64.49271661297877,4.0,5.0,4.0,3.0
SAR_2019-07-24_10_1A,SAR,700,Dirt,FT ,ALW,6,0,81.82865185173615,75.2551833523076,70.46844393753503,63.13096507739264,8.0,7.0,6.0,6.0
SAR_2019-07-24_10_2,SAR,700,Dirt,FT ,ALW,2,0,68.21079841490572,75.15433666969592,70.85939902340264,63.229037376553244,1.0,1.0,1.0,3.5
SAR_2019-07-24_10_3,SAR,700,Dirt,FT ,ALW,1,1,67.496151935712,75.20390147672968,71.69908527044818,65.1671277693324,6.0,6.0,3.0,2.0
SAR_2019-07-24_10_5,SAR,700,Dirt,FT ,ALW,5,0,72.62624502031323,75.3886034281241,71.22117137154,63.32693828355748,4.0,8.0,5.0,5.0
SAR_2019-07-24_10_6,SAR,700,Dirt,FT ,ALW,10,0,67.73796003183911,74.87163969866869,67.56410015176769,58.89858868725362,2.0,2.0,7.0,9.0
SAR_2019-07-24_10_7,SAR,700,Dirt,FT ,ALW,8,0,66.27054326462294,74.99637957544914,68.2764769041729,62.944597305594286,10.0,10.0,10.0,10.0
SAR_2019-07-24_10_8,SAR,700,Dirt,FT ,ALW,7,0,67.46318682285113,74.90525440064428,67.49394430886939,63.363342325314704,3.5,4.0,9.0,8.0
SAR_2019-07-24_2_1,SAR,700,Dirt,FT ,MSW,2,0,67.6765301007643,69.04891417759187,69.99077338758259,67.86603628266597,9.0,9.0,8.0,3.0
SAR_2019-07-24_2_1A,SAR,700,Dirt,FT ,MSW,10,0,69.15371334475199,70.77503681480594,67.06584911558623,56.91816551222921,2.0,2.0,4.0,10.0
SAR_2019-07-24_2_2,SAR,700,Dirt,FT ,MSW,7,0,68.0310919722476,69.54191205807531,68.5193379809475,65.40971586247518,7.0,7.0,7.5,8.0
SAR_2019-07-24_2_3,SAR,700,Dirt,FT ,MSW,3,0,68.96829479029002,70.41865587986274,69.12826334139585,64.73053704503194,4.0,4.0,5.0,4.0
SAR_2019-07-24_2_4,SAR,700,Dirt,FT ,MSW,6,0,69.36614982310275,70.82193074652248,69.3667317744195,62.009044468415354,1.0,1.0,2.0,4.0
SAR_2019-07-24_2_5,SAR,700,Dirt,FT ,MSW,8,0,67.2602965613614,68.92770687221433,70.59207222563676,65.26357184366074,10.0,10.0,9.0,7.0
SAR_2019-07-24_2_6,SAR,700,Dirt,FT ,MSW,4,0,68.68398556735457,70.16212615362235,68.99065679332118,64.52249809331379,6.0,6.0,6.0,6.0
SAR_2019-07-24_2_7,SAR,700,Dirt,FT ,MSW,5,0,68.87584617219326,70.51230238900702,70.44139057841065,63.52151243610635,5.0,5.0,3.0,2.0
SAR_2019-07-24_2_8,SAR,700,Dirt,FT ,MSW,9,0,67.7368321062434,69.22035877100483,68.91261810128641,63.0129992783899,8.0,8.0,10.0,9.0
SAR_2019-07-24_2_9,SAR,700,Dirt,FT ,MSW,1,1,69.12998937297952,71.00113875677359,72.01988161752548,65.89554425554952,3.0,3.0,1.0,1.0
SAR_2019-07-24_3_10,SAR,700,Dirt,FT ,MSW,3,0,71.12432182383475,73.10465441079215,67.02182504891881,59.53977948735718,3.0,2.0,2.0,3.0
SAR_2019-07-24_3_1A,SAR,700,Dirt,FT ,MSW,6,0,68.03637828576626,71.65044324270542,64.14788528548617,59.072363368949276,5.0,5.0,6.0,6.0
SAR_2019-07-24_3_2,SAR,700,Dirt,FT ,MSW,2,0,69.75696138187136,72.9705960305797,67.20289143617765,59.88996948506608,2.0,3.0,3.0,3.0
SAR_2019-07-24_3_4,SAR,700,Dirt,FT ,MSW,8,0,68.890711469299,72.80630855245963,65.38629760988877,56.31113512442032,6.0,4.0,5.0,5.0
SAR_2019-07-24_3_5,SAR,700,Dirt,FT ,MSW,7,0,63.73683433921625,70.21766375981215,66.90252565335035,60.76171544532861,8.0,8.0,8.0,8.0
SAR_2019-07-24_3_7,SAR,700,Dirt,FT ,MSW,1,1,67.88678836881525,72.4426777979993,67.17219183400674,61.915225031894074,4.0,6.0,4.0,4.0
SAR_2019-07-24_3_8,SAR,700,Dirt,FT ,MSW,4,0,72.06252431891419,72.47545283909976,67.14123735220207,60.077378345797314,1.0,1.0,1.0,1.0
SAR_2019-07-24_3_9,SAR,700,Dirt,FT ,MSW,5,0,66.93710982987012,70.28256091897074,66.43957850940474,63.2501059940839,7.0,7.0,7.0,7.0
SAR_2019-07-24_4_10,SAR,950,Turf,GD ,AOC,2,0,62.543760862076226,66.61028007334109,70.43182170600096,73.18071017462327,6.0,6.0,6.0,6.0
SAR_2019-07-24_4_1A,SAR,950,Turf,GD ,AOC,3,0,63.47141147400105,67.26784434126795,69.91981319115277,72.13939325310139,3.0,3.0,3.0,3.0
SAR_2019-07-24_4_2,SAR,950,Turf,GD ,AOC,1,1,62.8112233907246,66.73523272625147,70.44570245436722,74.78598351411759,5.0,5.0,5.0,2.0
SAR_2019-07-24_4_3,SAR,950,Turf,GD ,AOC,6,0,64.54472951143474,66.80209598796424,69.12166286284406,69.17428564089828,1.0,1.0,1.0,5.0
SAR_2019-07-24_4_5,SAR,950,Turf,GD ,AOC,4,0,66.40104044469035,67.29038047990095,69.68865511688414,71.53411950540576,2.0,2.0,2.0,1.0
SAR_2019-07-24_4_8,SAR,950,Turf,GD ,AOC,7,0,63.14425043575097,66.71832511974735,70.15590132909627,71.78363195084047,7.0,7.0,7.0,7.0
SAR_2019-07-24_4_9,SAR,950,Turf,GD ,AOC,5,0,63.075683983840484,67.50515176509369,70.14110614653872,71.14484829023064,4.0,4.0,3.0,3.0
SAR_2019-07-24_5_1,SAR,700,Dirt,FT ,CLM,5,0,66.53189323738583,74.31362070521345,70.927264354732,64.04623903676173,1.0,1.0,2.0,3.0
SAR_2019-07-24_5_2,SAR,700,Dirt,FT ,CLM,8,0,65.35150876528574,74.32478512333874,67.98750038876655,58.8018558282838,4.0,5.0,7.0,8.0
SAR_2019-07-24_5_3,SAR,700,Dirt,FT ,CLM,1,1,64.37019342702992,73.44994977432094,72.25367358677606,69.03367575847389,7.0,8.0,8.0,1.5
SAR_2019-07-24_5_4,SAR,700,Dirt,FT ,CLM,7,0,65.53718153965312,74.6257602282395,71.03376712405682,61.08156597059959,6.0,3.0,4.0,6.0
SAR_2019-07-24_5_6,SAR,700,Dirt,FT ,CLM,3,0,64.69929876574466,75.09972384450849,71.14761726410741,66.9713342755683,8.0,6.0,5.0,3.0
SAR_2019-07-24_5_7,SAR,700,Dirt,FT ,CLM,2,0,65.58428896570322,74.5122064191915,71.11190465373856,66.22024243902973,3.0,4.0,3.0,3.0
SAR_2019-07-24_5_8,SAR,700,Dirt,FT ,CLM,6,0,66.46400492376614,74.56867490213793,71.6992152107895,62.81291657663727,2.0,2.0,1.0,1.0
SAR_2019-07-24_5_9,SAR,700,Dirt,FT ,CLM,4,0,64.89978068060495,74.23993054566577,70.79810018789105,66.92595259252401,5.0,7.0,6.0,6.5
SAR_2019-07-24_6_1,SAR,550,Dirt,FT ,MSW,1,1,69.2035088002833,75.65152086793339,74.47624267763727,69.70242614411832,1.0,1.0,2.0,2.0
SAR_2019-07-24_6_11,SAR,550,Dirt,FT ,MSW,4,0,68.81147201124325,76.3640501726785,73.91211104943746,67.19402943196918,2.0,2.0,3.0,4.0
SAR_2019-07-24_6_3,SAR,550,Dirt,FT ,MSW,2,0,65.61489486936254,78.04217664261378,75.58380654081972,70.86367894188676,6.0,6.0,4.0,3.0
SAR_2019-07-24_6_5,SAR,550,Dirt,FT ,MSW,5,0,68.29108295143193,74.68165885612864,73.0564783846587,64.9569917761558,3.0,4.0,5.0,5.0
SAR_2019-07-24_6_6,SAR,550,Dirt,FT ,MSW,3,0,67.97901917402893,77.74274250078119,74.25038084380088,68.33857542886662,5.0,3.0,1.0,1.0
SAR_2019-07-24_6_9,SAR,550,Dirt,FT ,MSW,6,0,67.7365658661287,75.21324253236364,70.75857212131613,63.9172760058483,4.0,5.0,6.0,6.0
SAR_2019-07-24_7_10,SAR,800,Turf,GD ,STK,6,0,65.28776505456672,67.68413331930273,69.7773476940314,64.34869789031484,2.0,1.0,2.0,4.0
SAR_2019-07-24_7_2,SAR,800,Turf,GD ,STK,4,0,64.0952497288634,67.46503154907776,69.52557001944113,67.79269911583168,4.0,6.0,6.0,6.0
SAR_2019-07-24_7_3,SAR,800,Turf,GD ,STK,1,1,64.7924603917454,67.53752423243047,70.1035470455583,70.49852530537831,2.0,4.0,5.0,2.0
SAR_2019-07-24_7_4,SAR,800,Turf,GD ,STK,3,0,64.62990052940847,68.18146929766381,70.8081341769854,68.4663775514802,5.0,3.0,3.0,2.0
SAR_2019-07-24_7_6,SAR,800,Turf,GD ,STK,5,0,63.94529210734918,67.19603957870031,69.98059677348552,68.02988056783474,6.0,7.0,7.0,5.0
SAR_2019-07-24_7_7,SAR,800,Turf,GD ,STK,8,0,64.14524232873808,68.29269762183209,69.87415403694284,61.753662854077525,7.0,5.0,4.0,7.0
SAR_2019-07-24_7_8,SAR,800,Turf,GD ,STK,7,0,62.25181425236127,67.34887003600844,70.8130463256267,65.91079277908857,8.0,8.0,8.0,8.0
SAR_2019-07-24_7_9,SAR,800,Turf,GD ,STK,2,0,64.7732549505817,68.22137168988519,70.80947008410853,69.16372378428187,3.0,2.0,1.0,1.0
SAR_2019-07-24_8_1,SAR,600,Dirt,FT ,STK,6,0,64.88257263662997,75.22455730299936,73.2149831476059,68.71086747904405,3.0,5.5,6.0,6.0
SAR_2019-07-24_8_2,SAR,600,Dirt,FT ,STK,2,0,64.65600130548789,75.90642772748669,73.7426239299879,70.85721266998905,5.0,5.0,5.0,3.0
SAR_2019-07-24_8_3,SAR,600,Dirt,FT ,STK,5,0,64.66681916418212,76.72847627039108,73.44316043279744,70.19517180256081,6.0,4.0,3.0,4.0
SAR_2019-07-24_8_4,SAR,600,Dirt,FT ,STK,4,0,65.55117459801575,75.48249846484269,73.2896156904409,69.42444183478102,2.0,3.0,4.0,5.0
SAR_2019-07-24_8_5,SAR,600,Dirt,FT ,STK,1,1,71.48264946346059,76.47876015155708,73.5648236271384,70.65838149222976,1.0,1.0,1.0,1.0
SAR_2019-07-24_8_6,SAR,600,Dirt,FT ,STK,3,0,65.25596275683954,76.62800105028887,73.97969015930313,70.12527820218591,3.0,2.5,2.0,2.0
SAR_2019-07-24_9_1,SAR,550,Turf,GD ,AOC,1,1,66.95304460357217,77.40374882137854,73.8171312911225,71.49241375511073,6.0,6.0,6.0,3.0
SAR_2019-07-24_9_10,SAR,550,Turf,GD ,AOC,6,0,65.41118801134824,76.82029595752675,74.5485289073187,71.69050962280463,9.0,9.0,8.0,6.0
SAR_2019-07-24_9_2,SAR,550,Turf,GD ,AOC,9,0,69.10082434170347,76.92787077502147,71.96611668503863,64.19815716677405,1.0,1.0,3.0,8.0
SAR_2019-07-24_9_4,SAR,550,Turf,GD ,AOC,5,0,68.34125300037434,77.11430982623321,72.81455320279753,69.40235571392158,4.0,4.0,5.0,4.0
SAR_2019-07-24_9_5,SAR,550,Turf,GD ,AOC,7,0,66.27694406545609,76.48695422788131,74.07328903642846,69.35172233638758,7.0,7.0,7.0,8.0
SAR_2019-07-24_9_6,SAR,550,Turf,GD ,AOC,4,0,65.71870371680515,76.86539492150715,73.90942025420156,71.63176055396053,8.0,8.0,9.0,7.0
SAR_2019-07-24_9_7,SAR,550,Turf,GD ,AOC,3,0,68.11290306639395,77.42229819403101,73.68006170799491,70.1421978655462,5.0,5.0,4.0,2.0
SAR_2019-07-24_9_8,SAR,550,Turf,GD ,AOC,2,0,68.64543017934417,77.52024587901712,73.82307855871548,69.42725925698352,2.0,2.0,2.0,1.0
SAR_2019-07-24_9_9,SAR,550,Turf,GD ,AOC,8,0,68.76865413893117,78.1230749060532,72.37292502116499,66.55886206455452,4.0,2.0,1.0,5.0
SAR_2019-07-25_2_1,SAR,550,Dirt,FT ,MCL,7,0,61.215363220724036,69.81276744228238,69.23083457633082,69.63597993770394,7.0,7.0,7.0,7.0
SAR_2019-07-25_2_2,SAR,550,Dirt,FT ,MCL,1,1,65.22133182017893,76.322481915286,71.0163978582371,66.68686157557316,3.0,4.0,4.0,2.0
SAR_2019-07-25_2_3,SAR,550,Dirt,FT ,MCL,3,0,65.80557895522807,76.27701960172774,71.34519128998181,64.80503634359304,1.0,2.0,3.0,3.0
SAR_2019-07-25_2_4,SAR,550,Dirt,FT ,MCL,5,0,64.75736764291757,75.16891543259537,69.55623504125626,65.48745232329284,4.0,5.0,5.0,6.0
SAR_2019-07-25_2_5,SAR,550,Dirt,FT ,MCL,2,0,65.79479997798734,77.14388437506429,71.8439042545277,65.54638220868151,2.0,1.0,1.0,1.0
SAR_2019-07-25_2_6,SAR,550,Dirt,FT ,MCL,4,0,65.12758797172836,76.90450180816822,71.47141017256527,65.02199150318613,5.0,3.0,2.0,4.0
SAR_2019-07-25_2_7,SAR,550,Dirt,FT ,MCL,6,0,64.23801131875703,74.96211896112256,70.57642295014573,65.19794413111102,6.0,6.0,6.0,5.0
SAR_2019-07-25_3_1,SAR,900,Dirt,FT ,AOC,1,1,62.091289766004365,69.18517073067545,72.54553958519112,68.1041715546069,7.0,7.0,7.0,3.0
SAR_2019-07-25_3_2,SAR,900,Dirt,FT ,AOC,5,0,62.84937469970608,69.35183770317174,71.22719805468233,64.58792136879238,5.0,5.0,5.0,5.0
SAR_2019-07-25_3_3,SAR,900,Dirt,FT ,AOC,4,0,63.14441592350823,70.33313010527115,71.36574379488125,65.0371770528451,4.0,4.0,3.0,4.0
SAR_2019-07-25_3_4,SAR,900,Dirt,FT ,AOC,7,0,63.55845202576189,70.06803482383006,69.94619562012993,59.64231481464118,3.0,3.0,4.0,7.0
SAR_2019-07-25_3_5,SAR,900,Dirt,FT ,AOC,6,0,62.80604538346879,69.0775823659343,70.66075861135704,65.4200886829873,6.0,6.0,6.0,6.0
SAR_2019-07-25_3_6,SAR,900,Dirt,FT ,AOC,2,0,64.87420556299949,69.71921177115354,70.5624723330271,65.71144995167971,2.0,2.0,2.0,2.0
SAR_2019-07-25_3_7,SAR,900,Dirt,FT ,AOC,3,0,64.91833728499405,69.76377626387207,71.09083123122207,65.34823487604069,2.0,1.0,1.0,1.0
SAR_2019-07-25_4_1,SAR,1100,Turf,GD ,MSW,1,1,63.14632498074972,63.23944646850908,65.19295054436533,70.27521242151838,1.0,1.0,3.0,3.0
SAR_2019-07-25_4_2,SAR,1100,Turf,GD ,MSW,5,0,61.998254943028606,63.00168506906215,65.3832284387127,68.23058136330394,4.0,5.0,6.0,7.0
SAR_2019-07-25_4_3,SAR,1100,Turf,GD ,MSW,2,0,62.11721240135287,63.35041220385315,66.00582981148652,70.31751335086653,4.0,4.0,4.0,3.0
SAR_2019-07-25_4_4,SAR,1100,Turf,GD ,MSW,4,0,61.532029460864166,63.508886171365674,65.96438412193397,70.16899388679627,7.0,6.0,5.0,5.0
SAR_2019-07-25_4_5,SAR,1100,Turf,GD ,MSW,7,0,62.17375591042678,64.56443555913415,65.36363385959139,67.63821670457838,5.0,2.0,1.0,1.0
SAR_2019-07-25_4_6,SAR,1100,Turf,GD ,MSW,3,0,61.67149565841634,62.884553865890645,66.052721343969,70.92727258582134,6.0,7.0,7.0,6.0
SAR_2019-07-25_4_7,SAR,1100,Turf,GD ,MSW,6,0,62.7684887383219,63.66447258981252,65.43613934219559,67.2993922541687,2.0,2.0,2.0,2.0
SAR_2019-07-26_10_1,SAR,700,Dirt,MY ,MCL,7,0,66.05462351513584,68.68903553679677,65.46293931019102,60.5037678927321,6.0,7.0,7.0,7.0
SAR_2019-07-26_10_10,SAR,700,Dirt,MY ,MCL,2,0,67.12285708988402,69.2793084784628,68.10191647457798,66.59539832653144,4.0,3.0,2.0,1.0
SAR_2019-07-26_10_11,SAR,700,Dirt,MY ,MCL,1,1,67.70470397756893,69.1038725921292,66.91438118148753,66.18183308882429,1.0,2.0,3.0,2.0
SAR_2019-07-26_10_15,SAR,700,Dirt,MY ,MCL,4,0,67.72748400618963,69.11063129531043,66.7725547157441,63.26394046502962,2.0,1.0,1.5,4.0
SAR_2019-07-26_10_2,SAR,700,Dirt,MY ,MCL,6,0,66.96890390784424,68.81609841092663,65.16621133663351,61.133186608579635,3.0,4.0,6.0,6.0
SAR_2019-07-26_10_4,SAR,700,Dirt,MY ,MCL,8,0,65.10321751945075,69.15103407310356,64.07677231723791,56.73254209589603,7.0,8.0,8.0,8.0
SAR_2019-07-26_10_5,SAR,700,Dirt,MY ,MCL,3,0,66.7039393886247,68.87452272423138,67.313689354854,65.34737658549368,5.0,5.0,4.0,3.0
SAR_2019-07-26_10_6,SAR,700,Dirt,MY ,MCL,5,0,65.73039595449146,69.67791256342063,67.2636033634181,61.579722045634384,8.0,6.0,5.5,5.0
SAR_2019-07-26_1_1,SAR,700,Dirt,MY ,MCL,6,0,73.96756649857636,72.35416987862021,64.28334613590845,56.44153337604241,8.0,4.0,5.0,7.0
SAR_2019-07-26_1_2,SAR,700,Dirt,MY ,MCL,4,0,70.28706401102485,71.9983961281863,66.00395018060568,60.27020396719862,4.0,5.0,4.0,3.0
SAR_2019-07-26_1_3,SAR,700,Dirt,MY ,MCL,2,0,69.23154772402815,71.76292212236108,65.28132543578577,63.48131057905659,7.0,6.0,7.0,4.0
SAR_2019-07-26_1_4,SAR,700,Dirt,MY ,MCL,7,0,73.93226293246629,72.52510957607436,63.411815411854974,55.23743481091915,1.0,1.0,1.0,6.0
SAR_2019-07-26_1_5,SAR,700,Dirt,MY ,MCL,1,1,70.44572994894258,72.1275902413875,66.67563597753139,61.33003949805901,4.0,4.0,2.0,2.0
SAR_2019-07-26_1_6,SAR,700,Dirt,MY ,MCL,8,0,74.00369028682827,71.07241923998367,61.04183891345495,53.610329988034884,2.5,2.0,6.0,8.0
SAR_2019-07-26_1_7,SAR,700,Dirt,MY ,MCL,5,0,69.8466474050366,70.32524932227318,65.3410522071229,62.76962805147618,6.0,8.0,8.0,5.0
SAR_2019-07-26_1_8,SAR,700,Dirt,MY ,MCL,3,0,71.5565986761718,70.8495795010872,68.38906818986248,63.686104066120954,3.0,7.0,5.0,1.0
SAR_2019-07-26_2_1A,SAR,700,Dirt,MY ,MSW,2,0,69.919435655974,70.00862519824943,65.51302518726636,61.8303834928004,3.0,2.0,1.0,2.0
SAR_2019-07-26_2_2,SAR,700,Dirt,MY ,MSW,4,0,69.3932165473889,69.70337766151451,64.52499548680271,59.578117584702625,4.0,4.0,4.0,4.0
SAR_2019-07-26_2_3,SAR,700,Dirt,MY ,MSW,7,0,66.68603803804494,69.90094865829568,64.83821858441874,58.041729079589146,7.0,7.0,7.0,6.0
SAR_2019-07-26_2_4,SAR,700,Dirt,MY ,MSW,6,0,69.61083824700955,69.24475389052913,62.345870003709756,57.83478305623585,2.0,4.0,6.0,7.0
SAR_2019-07-26_2_5,SAR,700,Dirt,MY ,MSW,1,1,69.48896337238871,70.05829246365865,65.34409832256688,62.82585912774901,5.0,3.0,2.0,1.0
SAR_2019-07-26_2_6,SAR,700,Dirt,MY ,MSW,3,0,68.10059808918119,70.34848656111065,65.4580213103207,60.76093707081244,6.0,6.0,5.0,3.0
SAR_2019-07-26_2_8,SAR,700,Dirt,MY ,MSW,5,0,70.02391328962912,69.66312922124064,63.98852512099264,58.1470790272188,1.0,1.0,3.0,5.0
SAR_2019-07-26_3_10,SAR,550,Dirt,MY ,ALW,1,1,67.0003011490808,76.79518894130199,71.11507740228514,66.77018561623464,4.0,3.0,3.0,1.0
SAR_2019-07-26_3_11,SAR,550,Dirt,MY ,ALW,2,0,66.4441076724041,77.19635097136505,71.82375479759177,66.02618018849502,5.0,5.0,2.0,2.0
SAR_2019-07-26_3_2,SAR,550,Dirt,MY ,ALW,6,0,67.89805459317262,74.80714515970344,67.50859465455467,64.7249270282017,2.0,4.0,5.0,6.0
SAR_2019-07-26_3_5,SAR,550,Dirt,MY ,ALW,5,0,66.24686158470965,75.70698750902343,68.06535261808986,65.56245842435098,6.0,6.0,6.0,5.0
SAR_2019-07-26_3_7,SAR,550,Dirt,MY ,ALW,4,0,68.01653115791156,75.85519604102062,68.71048499413389,64.29998198365318,3.0,2.0,4.0,4.0
SAR_2019-07-26_3_9,SAR,550,Dirt,MY ,ALW,3,0,68.11643935305199,76.78155129267772,70.27755988519745,63.90582884959296,1.0,1.0,1.0,3.0
SAR_2019-07-26_4_1,SAR,900,Dirt,MY ,AOC,1,1,65.01525049081796,66.79311363829042,68.85215416710899,65.3293726859098,4.0,4.0,4.0,2.0
SAR_2019-07-26_4_2,SAR,900,Dirt,MY ,AOC,5,0,64.89348829201977,66.18785414255369,66.62935465378872,59.92951785176243,3.0,5.0,6.0,6.0
SAR_2019-07-26_4_3,SAR,900,Dirt,MY ,AOC,6,0,65.75301400618359,66.89827422813744,67.11263046120611,57.70245698947099,1.0,1.0,3.0,5.0
SAR_2019-07-26_4_4,SAR,900,Dirt,MY ,AOC,4,0,65.47236305081405,67.18583711481757,68.32236463701858,62.91907831178433,2.0,3.0,2.0,3.0
SAR_2019-07-26_4_5,SAR,900,Dirt,MY ,AOC,3,0,64.5030466742291,66.73903062523571,67.39726424702253,65.11567303628844,6.0,6.0,5.0,4.0
SAR_2019-07-26_4_6,SAR,900,Dirt,MY ,AOC,2,0,65.53189225360633,67.26297998391148,68.70996264638718,65.83688501667343,5.0,2.0,1.0,1.0
SAR_2019-07-26_5_1,SAR,600,Dirt,MY ,CLM,3,0,63.10664114951203,74.37189989717764,68.44997915099964,64.22028417906324,5.0,6.0,8.0,5.0
SAR_2019-07-26_5_2,SAR,600,Dirt,MY ,CLM,5,0,64.84858637294973,74.69844345876069,69.26303519237415,60.74079140459577,1.0,1.0,1.0,3.0
SAR_2019-07-26_5_3,SAR,600,Dirt,MY ,CLM,7,0,62.91254949644451,74.75638895173373,68.79717359947875,61.77585396747815,7.0,8.0,8.0,7.0
SAR_2019-07-26_5_4,SAR,600,Dirt,MY ,CLM,9,0,63.910479678897225,74.53384392236173,66.97211638447446,58.57341663864787,4.0,4.0,5.0,9.0
SAR_2019-07-26_5_5,SAR,600,Dirt,MY ,CLM,4,0,62.381450448005495,74.51981173457325,69.69716529873149,64.49741577397113,8.0,9.0,7.5,6.0
SAR_2019-07-26_5_6,SAR,600,Dirt,MY ,CLM,8,0,64.62472251892537,74.16012701135293,67.9522550281355,58.8322179718988,2.0,2.0,4.0,8.0
SAR_2019-07-26_5_7,SAR,600,Dirt,MY ,CLM,2,0,62.847922407793675,75.19874223851188,69.10035752216855,66.02303971443942,9.0,7.0,6.0,2.0
SAR_2019-07-26_5_8,SAR,600,Dirt,MY ,CLM,1,1,63.79858329072965,75.14614297744998,70.70212975434238,64.08359835024788,6.0,5.0,2.0,1.0
SAR_2019-07-26_5_9,SAR,600,Dirt,MY ,CLM,6,0,64.4725079707965,74.58763231792413,68.6108729149887,61.07500195126824,3.0,3.0,3.0,4.0
SAR_2019-07-26_6_1,SAR,950,Turf,YL ,MSW,8,0,64.33267276809885,66.59088991044115,68.78518946564328,64.60545058171044,7.0,7.0,6.0,8.0
SAR_2019-07-26_6_10,SAR,950,Turf,YL ,MSW,10,0,64.82541354455368,67.09795286955826,66.86667509070072,62.698991061519536,4.0,2.0,3.0,9.0
SAR_2019-07-26_6_11,SAR,950,Turf,YL ,MSW,9,0,64.3754923211547,66.74936965025128,67.40688926127126,62.59895862370511,7.0,5.0,7.0,10.0
SAR_2019-07-26_6_2,SAR,950,Turf,YL ,MSW,4,0,64.11665344564018,66.36266382486657,68.79109104384004,69.33856313974952,6.0,8.0,8.0,6.0
SAR_2019-07-26_6_3,SAR,950,Turf,YL ,MSW,1,1,64.6681615884333,66.22627672049083,68.75769655630505,70.71283123967108,3.0,6.0,6.0,3.0
SAR_2019-07-26_6_4,SAR,950,Turf,YL ,MSW,5,0,63.887634867267884,66.40004390449164,69.09283701847366,69.87323903459296,9.0,9.0,9.0,5.0
SAR_2019-07-26_6_5,SAR,950,Turf,YL ,MSW,3,0,63.30516584619373,66.49442857529715,69.12382705252558,70.56894019272536,10.0,10.0,10.0,5.5
SAR_2019-07-26_6_7,SAR,950,Turf,YL ,MSW,6,0,65.5133499816585,66.19288972153358,68.7545508139986,66.59921868547883,1.0,3.0,3.0,4.0
SAR_2019-07-26_6_8,SAR,950,Turf,YL ,MSW,2,0,66.52603976499257,66.36255615150291,69.65544643954499,70.26028021866304,5.0,4.0,4.0,1.0
