,track_id,race_date,race,program_number,horse_id,finishing_place
12802,SAR,2019-07-31,5,7,4283,9
12803,SAR,2019-07-31,5,14,4284,10
12804,SAR,2019-07-31,6,6,4285,1
12805,SAR,2019-07-31,6,12,4030,2
12806,SAR,2019-07-31,6,7,4286,3
12807,SAR,2019-07-31,6,9,3980,4
12808,SAR,2019-07-31,6,4,3905,5
12809,SAR,2019-07-31,6,11,4287,6
12810,SAR,2019-07-31,6,3,4288,7
12811,SAR,2019-07-31,6,5,4289,8
12812,SAR,2019-07-31,6,2,4290,9
12813,SAR,2019-07-31,7,2,4291,1
12814,SAR,2019-07-31,7,1,3379,2
12815,SAR,2019-07-31,7,8,2214,3
12816,SAR,2019-07-31,7,3,2099,4
12817,SAR,2019-07-31,7,4,4292,5
12818,SAR,2019-07-31,7,5,3370,6
12819,SAR,2019-07-31,7,7,3124,7
12820,SAR,2019-07-31,8,6,2074,1
12821,SAR,2019-07-31,8,10,2273,2
12822,SAR,2019-07-31,8,3,2038,3
12823,SAR,2019-07-31,8,13,2225,4
12824,SAR,2019-07-31,8,7,485,5
12825,SAR,2019-07-31,8,4,601,6
12826,SAR,2019-07-31,8,1,3396,7
12827,SAR,2019-07-31,8,5,2275,8
12828,SAR,2019-07-31,8,11,3120,9
12829,SAR,2019-07-31,8,2,3217,10
12830,SAR,2019-07-31,8,9,3864,11
12831,SAR,2019-07-31,8,8,1109,12
12832,SAR,2019-07-31,9,1,4104,1
12833,SAR,2019-07-31,9,6,1884,2
12834,SAR,2019-07-31,9,3,4293,3
12835,SAR,2019-07-31,9,4,4294,4
12836,SAR,2019-07-31,10,4,1346,1
12837,SAR,2019-07-31,10,13,1347,2
12838,SAR,2019-07-31,10,7,3593,3
12839,SAR,2019-07-31,10,5,4295,4
12840,SAR,2019-07-31,10,8,3112,5
12841,SAR,2019-07-31,10,3,3500,6
12842,SAR,2019-07-31,10,11,3012,7
12843,SAR,2019-07-31,10,9,4296,8
12844,SAR,2019-07-31,10,12,4297,9
12845,SAR,2019-07-31,10,10,1383,10
12846,SAR,2019-07-31,10,1,1932,11
12847,SAR,2019-08-01,1,3,4298,1
12848,SAR,2019-08-01,1,9,2496,2
12849,SAR,2019-08-01,1,2,3734,3
12850,SAR,2019-08-01,1,7,2067,4
12851,SAR,2019-08-01,1,4,4299,5
12852,SAR,2019-08-01,1,10,2311,6
12853,SAR,2019-08-01,1,11,2063,7
12854,SAR,2019-08-01,1,6,2181,8
12855,SAR,2019-08-01,1,5,3727,9
12856,SAR,2019-08-01,1,8,3856,10
12857,SAR,2019-08-01,2,4,4300,1
12858,SAR,2019-08-01,2,1A,320,2
12859,SAR,2019-08-01,2,2,479,3
12860,SAR,2019-08-01,2,3,889,4
12861,SAR,2019-08-01,2,6,206,5
12862,SAR,2019-08-01,2,1,503,6
12863,SAR,2019-08-01,3,2,4301,1
12864,SAR,2019-08-01,3,7,1668,2
12865,SAR,2019-08-01,3,3,4046,3
12866,SAR,2019-08-01,3,6,4302,4
12867,SAR,2019-08-01,3,8,2034,5
12868,SAR,2019-08-01,3,5,1675,6
12869,SAR,2019-08-01,3,1A,2187,7
12870,SAR,2019-08-01,3,9,4303,8
12871,SAR,2019-08-01,3,4,3502,9
12872,SAR,2019-08-01,4,6,1929,1
12873,SAR,2019-08-01,4,2,2240,2
12874,SAR,2019-08-01,4,9,2044,3
12875,SAR,2019-08-01,4,4,134,4
12876,SAR,2019-08-01,4,10,109,5
12877,SAR,2019-08-01,4,3,822,6
12878,SAR,2019-08-01,4,8,115,7
12879,SAR,2019-08-01,4,5,2867,8
12880,SAR,2019-08-01,5,2,1760,1
12881,SAR,2019-08-01,5,12,3222,2
12882,SAR,2019-08-01,5,4,971,3
12883,SAR,2019-08-01,5,5,2230,4
12884,SAR,2019-08-01,5,8,2232,5
12885,SAR,2019-08-01,5,3,4102,6
12886,SAR,2019-08-01,5,9,495,7
12887,SAR,2019-08-01,5,7,3368,8
12888,SAR,2019-08-01,5,1,2362,9
12889,SAR,2019-08-01,5,6,254,10
12890,SAR,2019-08-01,5,11,2015,11
12891,SAR,2019-08-01,5,10,1401,12
12892,SAR,2019-08-01,6,7,184,1
12893,SAR,2019-08-01,6,6,3801,2
12894,SAR,2019-08-01,6,1,975,3
12895,SAR,2019-08-01,6,8,237,4
12896,SAR,2019-08-01,6,9,711,5
12897,SAR,2019-08-01,6,4,238,6
12898,SAR,2019-08-01,6,3,4304,7
12899,SAR,2019-08-01,6,5,974,8
12900,SAR,2019-08-01,7,9,1538,1
12901,SAR,2019-08-01,7,6,2892,2
12902,SAR,2019-08-01,7,7,1067,3
12903,SAR,2019-08-01,7,2,2052,4
12904,SAR,2019-08-01,7,8,650,5
12905,SAR,2019-08-01,7,1,164,6
12906,SAR,2019-08-01,7,5,4305,7
12907,SAR,2019-08-01,7,10,623,8
12908,SAR,2019-08-01,8,1A,1716,1
12909,SAR,2019-08-01,8,3,3082,2
12910,SAR,2019-08-01,8,8,1399,3
12911,SAR,2019-08-01,8,1,3452,4
12912,SAR,2019-08-01,8,5,2564,5
12913,SAR,2019-08-01,8,2,1355,6
12914,SAR,2019-08-01,8,4,751,7
12915,SAR,2019-08-01,8,7,4306,8
12916,SAR,2019-08-01,9,6,4190,1
12917,SAR,2019-08-01,9,1,2973,2
12918,SAR,2019-08-01,9,8,2974,3
12919,SAR,2019-08-01,9,3,4307,4
12920,SAR,2019-08-01,9,4,2793,5
12921,SAR,2019-08-01,9,5,4308,6
12922,SAR,2019-08-01,9,2,1017,7
12923,SAR,2019-08-01,10,7,2190,1
12924,SAR,2019-08-01,10,10,2472,2
12925,SAR,2019-08-01,10,3,2572,3
12926,SAR,2019-08-01,10,2,886,4
12927,SAR,2019-08-01,10,4,3226,5
12928,SAR,2019-08-01,10,5,1414,6
12929,SAR,2019-08-01,10,1,2436,7
12930,SAR,2019-08-01,10,6,1554,8
12931,SAR,2019-08-01,10,9,3348,9
12932,SAR,2019-08-01,10,8,4309,10
12933,SAR,2019-08-02,1,4,1461,1
12934,SAR,2019-08-02,1,3,3449,2
12935,SAR,2019-08-02,1,8,4310,3
12936,SAR,2019-08-02,1,6,4311,4
12937,SAR,2019-08-02,1,5,1207,5
12938,SAR,2019-08-02,1,7,854,6
12939,SAR,2019-08-02,1,2,589,7
12940,SAR,2019-08-02,1,1,3360,8
12941,SAR,2019-08-02,2,5,551,1
12942,SAR,2019-08-02,2,6,114,2
12943,SAR,2019-08-02,2,3,442,3
12944,SAR,2019-08-02,2,1,1623,4
12945,SAR,2019-08-02,2,4,516,5
12946,SAR,2019-08-02,3,3,4108,1
12947,SAR,2019-08-02,3,8,3603,2
12948,SAR,2019-08-02,3,9,2212,3
12949,SAR,2019-08-02,3,2,3797,4
12950,SAR,2019-08-02,3,6,2490,5
12951,SAR,2019-08-02,3,1A,4312,6
12952,SAR,2019-08-02,3,4,2527,7
12953,SAR,2019-08-02,3,5,3128,8
12954,SAR,2019-08-02,3,1,2529,9
12955,SAR,2019-08-02,4,1,4313,1
12956,SAR,2019-08-02,4,5,1498,2
12957,SAR,2019-08-02,4,10,1568,3
12958,SAR,2019-08-02,4,2,413,4
12959,SAR,2019-08-02,4,7,1747,5
12960,SAR,2019-08-02,4,8,4314,6
12961,SAR,2019-08-02,4,3,1638,7
12962,SAR,2019-08-02,4,9,2338,8
12963,SAR,2019-08-02,5,6,4315,1
12964,SAR,2019-08-02,5,2,90,2
12965,SAR,2019-08-02,5,7,4316,3
12966,SAR,2019-08-02,5,10,4317,4
12967,SAR,2019-08-02,5,8,2938,5
12968,SAR,2019-08-02,5,5,4318,6
12969,SAR,2019-08-02,5,1,4127,7
12970,SAR,2019-08-02,5,9,533,8
12971,SAR,2019-08-02,5,4,3207,9
12972,SAR,2019-08-02,6,5,4008,1
12973,SAR,2019-08-02,6,4,1286,2
12974,SAR,2019-08-02,6,6,3355,3
12975,SAR,2019-08-02,6,2,3807,4
12976,SAR,2019-08-02,6,3,1748,5
12977,SAR,2019-08-02,6,1,3366,6
12978,SAR,2019-08-02,6,9,1684,7
12979,SAR,2019-08-02,6,8,560,8
12980,SAR,2019-08-02,7,5,3548,1
12981,SAR,2019-08-02,7,1,3033,2
12982,SAR,2019-08-02,7,7,4319,3
12983,SAR,2019-08-02,7,3,3584,4
12984,SAR,2019-08-02,7,2,3818,5
12985,SAR,2019-08-02,7,4,4320,6
12986,SAR,2019-08-02,7,6,4321,7
12987,SAR,2019-08-02,7,8,3583,8
12988,SAR,2019-08-02,8,2,4322,1
12989,SAR,2019-08-02,8,1,3590,2
12990,SAR,2019-08-02,8,4,1892,3
12991,SAR,2019-08-02,8,7,3598,4
12992,SAR,2019-08-02,8,6,3588,5
12993,SAR,2019-08-02,8,9,3341,6
12994,SAR,2019-08-02,8,5,3428,7
12995,SAR,2019-08-02,8,3,789,8
12996,SAR,2019-08-02,8,8,1561,9
12997,SAR,2019-08-02,9,5,3572,1
12998,SAR,2019-08-02,9,2,4323,2
12999,SAR,2019-08-02,9,4,3231,3
13000,SAR,2019-08-02,9,3,3575,4
13001,SAR,2019-08-02,9,1,3576,5
13002,SAR,2019-08-02,10,7,137,1
13003,SAR,2019-08-02,10,8,2246,2
13004,SAR,2019-08-02,10,1,1933,3
13005,SAR,2019-08-02,10,6,1294,4
13006,SAR,2019-08-02,10,9,1423,5
13007,SAR,2019-08-02,10,10,112,6
13008,SAR,2019-08-02,10,4,3559,7
13009,SAR,2019-08-02,10,3,3220,8
13010,SAR,2019-08-03,1,8,3835,1
13011,SAR,2019-08-03,1,2,4324,2
13012,SAR,2019-08-03,1,3,3565,3
13013,SAR,2019-08-03,1,7,1924,4
13014,SAR,2019-08-03,1,5,3651,5
13015,SAR,2019-08-03,1,10,4325,6
13016,SAR,2019-08-03,1,6,4326,7
13017,SAR,2019-08-03,1,9,4327,8
13018,SAR,2019-08-03,1,1,3445,9
13019,SAR,2019-08-03,2,3,384,1
13020,SAR,2019-08-03,2,1,4328,2
13021,SAR,2019-08-03,2,6,362,3
13022,SAR,2019-08-03,2,8,4006,4
13023,SAR,2019-08-03,2,2,68,5
13024,SAR,2019-08-03,2,9,3244,6
13025,SAR,2019-08-03,2,5,4007,7
13026,SAR,2019-08-03,2,4,3908,8
13027,SAR,2019-08-03,2,7,364,9
13028,SAR,2019-08-03,3,9,4329,1
13029,SAR,2019-08-03,3,7,1923,2
13030,SAR,2019-08-03,3,8,4330,3
13031,SAR,2019-08-03,3,1,4331,4
13032,SAR,2019-08-03,3,3,2551,5
13033,SAR,2019-08-03,3,10,2681,6
13034,SAR,2019-08-03,3,2,2480,7
13035,SAR,2019-08-03,3,5,4332,8
13036,SAR,2019-08-03,3,6,4333,9
13037,SAR,2019-08-03,3,4,4334,10
13038,SAR,2019-08-03,4,6,4335,1
13039,SAR,2019-08-03,4,3,2937,2
13040,SAR,2019-08-03,4,8,2146,3
13041,SAR,2019-08-03,4,5,2145,4
13042,SAR,2019-08-03,4,7,1881,5
13043,SAR,2019-08-03,4,2,3365,6
13044,SAR,2019-08-03,4,11,2147,7
13045,SAR,2019-08-03,4,10,2178,8
13046,SAR,2019-08-03,4,1,4068,9
13047,SAR,2019-08-03,4,9,391,10
13048,SAR,2019-08-03,4,4,1308,11
13049,SAR,2019-08-03,4,12,558,12
13050,SAR,2019-08-03,5,6,4336,1
13051,SAR,2019-08-03,5,2,3306,2
13052,SAR,2019-08-03,5,3,4337,3
13053,SAR,2019-08-03,5,5,4338,4
13054,SAR,2019-08-03,5,4,4339,5
13055,SAR,2019-08-03,6,7,2559,1
13056,SAR,2019-08-03,6,8,2405,2
13057,SAR,2019-08-03,6,11,2561,3
13058,SAR,2019-08-03,6,10,4340,4
13059,SAR,2019-08-03,6,1,2994,5
13060,SAR,2019-08-03,6,2,3840,6
13061,SAR,2019-08-03,6,6,4341,7
13062,SAR,2019-08-03,6,3,1697,8
13063,SAR,2019-08-03,6,5,4342,9
13064,SAR,2019-08-03,6,12,1691,10
13065,SAR,2019-08-03,6,4,4343,11
13066,SAR,2019-08-03,6,9,4344,12
13067,SAR,2019-08-03,7,2,3535,1
13068,SAR,2019-08-03,7,5,4345,2
13069,SAR,2019-08-03,7,8,3417,3
13070,SAR,2019-08-03,7,1,2440,4
13071,SAR,2019-08-03,7,6,3063,5
13072,SAR,2019-08-03,7,3,3771,6
13073,SAR,2019-08-03,7,7,1893,7
13074,SAR,2019-08-03,8,3,4346,1
13075,SAR,2019-08-03,8,1,3311,2
13076,SAR,2019-08-03,8,2,4347,3
13077,SAR,2019-08-03,8,4,4348,4
13078,SAR,2019-08-03,8,7,1664,5
13079,SAR,2019-08-03,8,5,3556,6
13080,SAR,2019-08-03,8,6,1145,7
13081,SAR,2019-08-03,9,6,3324,1
13082,SAR,2019-08-03,9,7,4349,2
13083,SAR,2019-08-03,9,5,1136,3
13084,SAR,2019-08-03,9,8,141,4
13085,SAR,2019-08-03,9,2,1100,5
13086,SAR,2019-08-03,9,3,1318,6
13087,SAR,2019-08-03,9,1,4350,7
13088,SAR,2019-08-03,10,8,4351,1
13089,SAR,2019-08-03,10,7,3301,2
13090,SAR,2019-08-03,10,9,3253,3
13091,SAR,2019-08-03,10,1,4352,4
13092,SAR,2019-08-03,10,5,4353,5
13093,SAR,2019-08-03,10,10,1156,6
13094,SAR,2019-08-03,11,8,2256,1
13095,SAR,2019-08-03,11,4,1264,2
13096,SAR,2019-08-03,11,5,1709,3
13097,SAR,2019-08-03,11,2,3066,4
13098,SAR,2019-08-03,11,1,1947,5
13099,SAR,2019-08-03,11,11,1943,6
13100,SAR,2019-08-03,11,12,3168,7
13101,SAR,2019-08-03,11,9,1521,8
13102,SAR,2019-08-03,11,6,1944,9
13103,SAR,2019-08-03,11,10,4354,10
13104,SAR,2019-08-04,1,4,2671,1
13105,SAR,2019-08-04,1,7,4355,2
13106,SAR,2019-08-04,1,5,3643,3
13107,SAR,2019-08-04,1,1,1815,4
13108,SAR,2019-08-04,1,2,4076,5
13109,SAR,2019-08-04,1,6,3981,6
13110,SAR,2019-08-04,2,2,1998,1
13111,SAR,2019-08-04,2,1,870,2
13112,SAR,2019-08-04,2,3,2748,3
13113,SAR,2019-08-04,2,4,1641,4
13114,SAR,2019-08-04,2,5,4356,5
13115,SAR,2019-08-04,2,7,792,6
13116,SAR,2019-08-04,2,6,740,7
13117,SAR,2019-08-04,3,2,369,1
13118,SAR,2019-08-04,3,4,671,2
13119,SAR,2019-08-04,3,6,367,3
13120,SAR,2019-08-04,3,1,791,4
13121,SAR,2019-08-04,3,7,139,5
13122,SAR,2019-08-04,3,5,2833,6
13123,SAR,2019-08-04,4,5,4357,1
13124,SAR,2019-08-04,4,8,1702,2
13125,SAR,2019-08-04,4,3,3849,3
13126,SAR,2019-08-04,4,4,4358,4
13127,SAR,2019-08-04,4,6,4359,5
13128,SAR,2019-08-04,4,10,4165,6
13129,SAR,2019-08-04,4,7,3518,7
13130,SAR,2019-08-04,4,2,4360,8
13131,SAR,2019-08-04,4,9,4361,9
13132,SAR,2019-08-04,5,2,1719,1
13133,SAR,2019-08-04,5,1,4362,2
13134,SAR,2019-08-04,5,4,2931,3
13135,SAR,2019-08-04,5,6,4363,4
13136,SAR,2019-08-04,5,5,1723,5
13137,SAR,2019-08-04,5,3,2504,6
13138,SAR,2019-08-04,6,8,220,1
13139,SAR,2019-08-04,6,2,156,2
13140,SAR,2019-08-04,6,4,818,3
13141,SAR,2019-08-04,6,12,286,4
13142,SAR,2019-08-04,6,11,331,5
13143,SAR,2019-08-04,6,9,1083,6
13144,SAR,2019-08-04,6,6,1084,7
13145,SAR,2019-08-04,6,5,347,8
13146,SAR,2019-08-04,6,3,223,9
13147,SAR,2019-08-04,6,1,287,10
13148,SAR,2019-08-04,6,10,4364,11
13149,SAR,2019-08-04,7,1,3148,1
13150,SAR,2019-08-04,7,2,3149,2
13151,SAR,2019-08-04,7,4,4365,3
13152,SAR,2019-08-04,7,8,4366,4
13153,SAR,2019-08-04,7,7,4367,5
13154,SAR,2019-08-04,7,6,3596,6
13155,SAR,2019-08-04,7,5,3505,7
13156,SAR,2019-08-04,7,9,3150,8
13157,SAR,2019-08-04,7,11,4368,9
13158,SAR,2019-08-04,7,10,3678,10
13159,SAR,2019-08-04,8,2,4369,1
13160,SAR,2019-08-04,8,13,2071,2
13161,SAR,2019-08-04,8,8,2224,3
13162,SAR,2019-08-04,8,6,3156,4
13163,SAR,2019-08-04,8,4,3263,5
13164,SAR,2019-08-04,8,3,1293,6
13165,SAR,2019-08-04,8,12,1000,7
13166,SAR,2019-08-04,8,10,1202,8
13167,SAR,2019-08-04,8,7,652,9
13168,SAR,2019-08-04,8,9,3068,10
13169,SAR,2019-08-04,8,1,3219,11
13170,SAR,2019-08-04,8,5,1607,12
13171,SAR,2019-08-04,9,3,3635,1
13172,SAR,2019-08-04,9,8,3580,2
13173,SAR,2019-08-04,9,7,3582,3
13174,SAR,2019-08-04,9,2,3213,4
13175,SAR,2019-08-04,9,1,3214,5
13176,SAR,2019-08-04,9,4,3579,6
13177,SAR,2019-08-04,9,6,2521,7
13178,SAR,2019-08-04,9,10,4370,8
13179,SAR,2019-08-04,9,11,4371,9
13180,SAR,2019-08-04,9,9,3212,10
13181,SAR,2019-08-04,9,5,4372,11
13182,SAR,2019-08-04,10,3,3247,1
13183,SAR,2019-08-04,10,2,3904,2
13184,SAR,2019-08-04,10,8,4373,3
13185,SAR,2019-08-04,10,6,3527,4
13186,SAR,2019-08-04,10,1,2207,5
13187,SAR,2019-08-04,10,5,4031,6
13188,SAR,2019-08-04,10,4,4016,7
13189,SAR,2019-08-04,10,7,4095,8
13190,SAR,2019-08-04,11,11,4374,1
13191,SAR,2019-08-04,11,10,3387,2
13192,SAR,2019-08-04,11,3,2370,3
13193,SAR,2019-08-04,11,9,3714,4
13194,SAR,2019-08-04,11,7,1459,5
13195,SAR,2019-08-04,11,8,2019,6
13196,SAR,2019-08-04,11,4,2609,7
13197,SAR,2019-08-04,11,2,1695,8
13198,SAR,2019-08-04,11,1,3540,9
13199,SAR,2019-08-04,11,14,4375,10
13200,SAR,2019-08-04,11,6,2876,11
13201,SAR,2019-08-07,1,6,4376,1
13202,SAR,2019-08-07,1,3,4377,2
13203,SAR,2019-08-07,1,4,4378,3
13204,SAR,2019-08-07,1,2,4379,4
13205,SAR,2019-08-07,1,7,4380,5
13206,SAR,2019-08-07,1,1,4381,6
13207,SAR,2019-08-07,2,1,1413,1
13208,SAR,2019-08-07,2,7,8,2
13209,SAR,2019-08-07,2,5,3749,3
13210,SAR,2019-08-07,2,3,2091,4
13211,SAR,2019-08-07,2,8,1656,5
13212,SAR,2019-08-07,2,6,1524,6
13213,SAR,2019-08-07,2,4,3468,7
13214,SAR,2019-08-07,2,2,3419,8
13215,SAR,2019-08-07,2,9,4382,9
13216,SAR,2019-08-07,3,7,1950,1
13217,SAR,2019-08-07,3,3,3264,2
13218,SAR,2019-08-07,3,6,1517,3
13219,SAR,2019-08-07,3,5,1948,4
13220,SAR,2019-08-07,3,9,2845,5
13221,SAR,2019-08-07,3,1,1449,6
13222,SAR,2019-08-07,3,2,2817,7
13223,SAR,2019-08-07,3,4,1945,8
13224,SAR,2019-08-07,4,7,3698,1
13225,SAR,2019-08-07,4,6,3913,2
13226,SAR,2019-08-07,4,8,2053,3
13227,SAR,2019-08-07,4,4,4037,4
13228,SAR,2019-08-07,4,1,4383,5
13229,SAR,2019-08-07,4,3,829,6
13230,SAR,2019-08-07,5,2,3732,1
13231,SAR,2019-08-07,5,6,2668,2
13232,SAR,2019-08-07,5,1,3470,3
13233,SAR,2019-08-07,5,5,3682,4
13234,SAR,2019-08-07,5,4,2292,5
13235,SAR,2019-08-07,5,7,3760,6
13236,SAR,2019-08-07,5,8,4384,7
13237,SAR,2019-08-07,5,9,3683,8
13238,SAR,2019-08-07,5,3,1957,9
13239,SAR,2019-08-07,6,7,4385,1
13240,SAR,2019-08-07,6,4,3060,2
13241,SAR,2019-08-07,6,10,4386,3
13242,SAR,2019-08-07,6,2,1518,4
13243,SAR,2019-08-07,6,5,4387,5
13244,SAR,2019-08-07,6,9,4021,6
13245,SAR,2019-08-07,6,1,3648,7
13246,SAR,2019-08-07,6,3,4388,8
13247,SAR,2019-08-07,7,6,2538,1
13248,SAR,2019-08-07,7,8,2441,2
13249,SAR,2019-08-07,7,3,1796,3
13250,SAR,2019-08-07,7,2,1190,4
13251,SAR,2019-08-07,7,5,2754,5
13252,SAR,2019-08-07,7,7,3164,6
13253,SAR,2019-08-07,7,1,1797,7
13254,SAR,2019-08-07,7,9,450,8
13255,SAR,2019-08-07,7,4,432,9
13256,SAR,2019-08-07,8,9,1066,1
13257,SAR,2019-08-07,8,1,4389,2
13258,SAR,2019-08-07,8,7,559,3
13259,SAR,2019-08-07,8,8,4064,4
13260,SAR,2019-08-07,8,5,4109,5
13261,SAR,2019-08-07,8,6,4390,6
13262,SAR,2019-08-07,8,4,4253,7
13263,SAR,2019-08-07,8,3,755,8
13264,SAR,2019-08-07,8,2,4391,9
13265,SAR,2019-08-07,9,2,681,1
13266,SAR,2019-08-07,9,4,1257,2
13267,SAR,2019-08-07,9,8,371,3
13268,SAR,2019-08-07,9,3,1330,4
13269,SAR,2019-08-07,9,1,359,5
13270,SAR,2019-08-07,9,7,100,6
13271,SAR,2019-08-07,9,6,986,7
13272,SAR,2019-08-07,9,5,4392,8
13273,SAR,2019-08-07,10,3,2227,1
13274,SAR,2019-08-07,10,6,2355,2
13275,SAR,2019-08-07,10,5,898,3
13276,SAR,2019-08-07,10,2,1103,4
13277,SAR,2019-08-07,10,8,4393,5
13278,SAR,2019-08-07,10,7,508,6
13279,SAR,2019-08-07,10,1,4394,7
13280,SAR,2019-08-07,10,11,4395,8
13281,SAR,2019-08-07,10,10,2354,9
13282,SAR,2019-08-07,10,4,875,10
13283,SAR,2019-08-08,1,1,4396,1
13284,SAR,2019-08-08,1,4,1663,2
13285,SAR,2019-08-08,1,5,4397,3
13286,SAR,2019-08-08,1,6,274,4
13287,SAR,2019-08-08,1,3,4398,5
13288,SAR,2019-08-08,1,2,229,6
13289,SAR,2019-08-08,2,2,42,1
13290,SAR,2019-08-08,2,7,2000,2
13291,SAR,2019-08-08,2,5,45,3
13292,SAR,2019-08-08,2,4,208,4
13293,SAR,2019-08-08,2,1,481,5
13294,SAR,2019-08-08,2,6,4399,6
13295,SAR,2019-08-08,2,3,2976,7
13296,SAR,2019-08-08,3,1A,3458,1
13297,SAR,2019-08-08,3,1,1337,2
13298,SAR,2019-08-08,3,8,742,3
13299,SAR,2019-08-08,3,3,2964,4
13300,SAR,2019-08-08,3,5,2079,5
13301,SAR,2019-08-08,3,2,2488,6
13302,SAR,2019-08-08,3,9,202,7
13303,SAR,2019-08-08,3,6,3182,8
13304,SAR,2019-08-08,4,2,460,1
13305,SAR,2019-08-08,4,3,1426,2
13306,SAR,2019-08-08,4,1A,4400,3
13307,SAR,2019-08-08,4,5,722,4
13308,SAR,2019-08-08,4,6,672,5
13309,SAR,2019-08-08,5,3,3888,1
13310,SAR,2019-08-08,5,7,2276,2
13311,SAR,2019-08-08,5,6,3640,3
13312,SAR,2019-08-08,5,5,4401,4
13313,SAR,2019-08-08,5,8,2589,5
13314,SAR,2019-08-08,5,2,1785,6
13315,SAR,2019-08-08,5,4,3872,7
13316,SAR,2019-08-08,5,1,1756,8
13317,SAR,2019-08-08,6,9,970,1
13318,SAR,2019-08-08,6,6,2336,2
13319,SAR,2019-08-08,6,7,3498,3
13320,SAR,2019-08-08,6,2,4060,4
13321,SAR,2019-08-08,6,3,1385,5
13322,SAR,2019-08-08,6,5,4117,6
13323,SAR,2019-08-08,6,8,3790,7
13324,SAR,2019-08-08,6,1,1792,8
13325,SAR,2019-08-08,6,4,3852,9
13326,SAR,2019-08-08,7,5,294,1
13327,SAR,2019-08-08,7,2,866,2
13328,SAR,2019-08-08,7,8,1806,3
13329,SAR,2019-08-08,7,6,288,4
13330,SAR,2019-08-08,7,1,3193,5
13331,SAR,2019-08-08,7,3,368,6
13332,SAR,2019-08-08,7,4,3194,7
13333,SAR,2019-08-08,7,9,372,8
13334,SAR,2019-08-08,8,1,621,1
13335,SAR,2019-08-08,8,5,3949,2
13336,SAR,2019-08-08,8,6,2842,3
13337,SAR,2019-08-08,8,3,592,4
13338,SAR,2019-08-08,8,4,131,5
13339,SAR,2019-08-08,8,2,2037,6
13340,SAR,2019-08-08,9,2,2888,1
13341,SAR,2019-08-08,9,1A,2889,2
13342,SAR,2019-08-08,9,5,3108,3
13343,SAR,2019-08-08,9,8,3054,4
13344,SAR,2019-08-08,9,6,1636,5
13345,SAR,2019-08-08,9,4,1562,6
13346,SAR,2019-08-08,9,3,2884,7
13347,SAR,2019-08-08,10,1,3662,1
13348,SAR,2019-08-08,10,5,1859,2
13349,SAR,2019-08-08,10,8,1484,3
13350,SAR,2019-08-08,10,4,1858,4
13351,SAR,2019-08-08,10,9,2012,5
13352,SAR,2019-08-08,10,11,1746,6
13353,SAR,2019-08-08,10,7,4402,7
13354,SAR,2019-08-08,10,10,3401,8
13355,SAR,2019-08-08,10,3,4403,9
13356,SAR,2019-08-09,1,4,4404,1
13357,SAR,2019-08-09,1,1,3198,2
13358,SAR,2019-08-09,1,5,300,3
13359,SAR,2019-08-09,1,2,978,4
13360,SAR,2019-08-09,1,8,194,5
13361,SAR,2019-08-09,1,7,381,6
13362,SAR,2019-08-09,2,8,2321,1
13363,SAR,2019-08-09,2,1A,2048,2
13364,SAR,2019-08-09,2,2,3668,3
13365,SAR,2019-08-09,2,6,3292,4
13366,SAR,2019-08-09,2,7,1052,5
13367,SAR,2019-08-09,2,1,3669,6
13368,SAR,2019-08-09,2,5,1514,7
13369,SAR,2019-08-09,2,3,3812,8
13370,SAR,2019-08-09,2,4,2011,9
13371,SAR,2019-08-09,3,5,2426,1
13372,SAR,2019-08-09,3,8,4405,2
13373,SAR,2019-08-09,3,2,2010,3
13374,SAR,2019-08-09,3,4,1335,4
13375,SAR,2019-08-09,3,1,3116,5
13376,SAR,2019-08-09,3,3,767,6
13377,SAR,2019-08-09,4,9,1904,1
13378,SAR,2019-08-09,4,2,1757,2
13379,SAR,2019-08-09,4,6,2313,3
13380,SAR,2019-08-09,4,2B,2759,4
13381,SAR,2019-08-09,4,1,1630,5
13382,SAR,2019-08-09,4,10,1651,6
13383,SAR,2019-08-09,4,4,3641,7
13384,SAR,2019-08-09,4,5,3188,8
13385,SAR,2019-08-09,4,3,4406,9
13386,SAR,2019-08-09,4,8,3675,10
13387,SAR,2019-08-09,5,2,3334,1
13388,SAR,2019-08-09,5,1,3589,2
13389,SAR,2019-08-09,5,5,4407,3
13390,SAR,2019-08-09,5,4,22,4
13391,SAR,2019-08-09,5,7,4122,5
13392,SAR,2019-08-09,5,6,2710,6
13393,SAR,2019-08-09,6,4,4408,1
13394,SAR,2019-08-09,6,6,3755,2
13395,SAR,2019-08-09,6,7,3690,3
13396,SAR,2019-08-09,6,3,2368,4
13397,SAR,2019-08-09,6,1,4409,5
13398,SAR,2019-08-09,6,10,3973,6
13399,SAR,2019-08-09,6,5,3825,7
13400,SAR,2019-08-09,6,2,4410,8
13401,SAR,2019-08-09,6,8,4411,9
13402,SAR,2019-08-09,6,11,1799,10
13403,SAR,2019-08-09,7,5,4123,1
13404,SAR,2019-08-09,7,4,1018,2
13405,SAR,2019-08-09,7,10,677,3
13406,SAR,2019-08-09,7,7,1544,4
13407,SAR,2019-08-09,7,11,704,5
13408,SAR,2019-08-09,7,3,525,6
13409,SAR,2019-08-09,7,2,4412,7
13410,SAR,2019-08-09,7,6,2248,8
13411,SAR,2019-08-09,7,8,500,9
13412,SAR,2019-08-09,8,4,3121,1
